"Gene1","Gene2","Correlation"
"CSPG4","LRFN2",0.126703091576379
"CCDC69","PIEZO2",-0.126702217023178
"FIBCD1","PCDHB12",0.126700118812277
"PTK7","RAMP3",-0.126698513365139
"ABCC3","SLC1A6",0.126696442817307
"ERBB2","GABRG1",0.126693623239496
"EPHB2","LSMEM2",-0.126691554396368
"KCNK9","RAMP3",-0.126683953221649
"CRHR2","IL6ST",-0.12666629303058
"DGKB","PLCD3",-0.126661131530151
"ANKRD35","PLXNA4",0.126659834068593
"GLP2R","PANX2",-0.126655841006461
"GFRA2","NCAM1",0.126648066051026
"MCAM","SLC4A4",0.126641106182461
"ABCA1","NTRK2",0.126632246269573
"GAS7","HLA-A",0.126616071249222
"FCGBP","SCEL",-0.126604698670985
"ADRB2","ROBO4",0.126600444032374
"APOBR","CLDN18",-0.126597083130698
"KCNB2","SLC13A3",0.126595897319008
"LPAR3","PARD3B",0.12659304082369
"DNAJC18","MS4A1",-0.126592695191504
"LOXHD1","PIEZO2",0.126591869505543
"DCT","ELN",0.126591063494401
"FER1L5","NTNG1",0.126574691911539
"KCNH8","SLC5A12",0.126565880481835
"GNG2","NECTIN4",-0.126561553809866
"CHRNA1","SLC16A7",0.12655985434574
"LGR6","SAMSN1",0.126550411735016
"OCA2","SLC16A7",0.126550250383027
"ANKRD35","SRCIN1",-0.126537200266185
"B3GALT2","PARD3B",0.126533184542616
"ADD3","EFR3B",-0.126530108257006
"CALCR","PLXNA4",0.126529725661615
"CA9","SAMSN1",-0.126523926472602
"RGS9BP","RHOJ",-0.126523428429064
"CDH5","TMC5",-0.126521995281224
"DUS1L","IL12RB1",0.126513122590188
"CEACAM5","CST6",-0.126511742850558
"RAMP3","TEK",0.126501593035541
"B3GALT2","VANGL1",-0.126492724077441
"IL6ST","PIK3C2G",-0.126489496512601
"IL12RB1","NTSR1",0.126477832500392
"CFL2","SLC9A2",0.126461464561347
"ADAM12","C3orf14",0.126447102010978
"GPR160","SNTG2",-0.126441573583976
"MMP25","NTNG1",-0.126441537628576
"LOXHD1","PCDHB12",0.126433455881611
"ADAM12","RAB25",-0.126425832137136
"FILIP1L","PSCA",0.126422219646591
"MC5R","SCN5A",0.12640788354066
"APBB1","PTPRB",-0.126403203192049
"CALCR","RECK",0.126399613805116
"ADRB2","CALCR",0.126396369977126
"IL12RB1","TTC7B",0.126389120347854
"PSCA","RAB3B",-0.126384990264148
"ADAM22","SVIL",0.126384413488046
"FLVCR1","ZDHHC2",-0.126381469919551
"CLEC4F","GNB2",-0.126368878645791
"CHRNA2","SCUBE3",0.126365356915068
"FILIP1L","SCEL",0.126364126892067
"PRIMA1","SUSD2",-0.126363845409291
"HAS1","LRRIQ3",-0.126359249852073
"CMTM7","SRPRB",0.126338586121075
"ABCB1","SLC1A6",-0.126329657290189
"CCR4","PCDHB4",0.126326124971785
"ARRDC4","RAI2",0.12632211557051
"LHCGR","SLC35G2",0.126311703852041
"DSEL","SLC35G2",0.126298935122945
"EHBP1","ZDHHC2",0.126286699053953
"GUK1","PRRT3",0.126276276891369
"B3GALT2","TRO",0.126271885072454
"MAS1L","SLC9A2",0.126269352198918
"DDIT4L","DSEL",0.126267046665082
"PLAUR","SLC27A1",0.126265939503572
"CFL1","PCDHB12",0.126264813537917
"LOXHD1","RECK",0.126256720791332
"BLNK","LOXHD1",-0.126254554329412
"MAS1L","PANX2",-0.126249517663982
"GABRA3","ITSN1",0.126228762115859
"BASP1","ESAM",0.126220757373153
"AQP4","TNFRSF9",-0.126213707505769
"DCT","TTC7B",0.126203114515741
"AQP3","ARHGAP19",-0.126194955526347
"SLIT3","TNNI2",0.126185359819976
"CLDN19","FCGBP",-0.126185134189078
"LRP1","SLCO1A2",-0.126178424733987
"FBLN7","NRXN1",0.126175847496374
"DGKB","GAB2",-0.126172347883204
"RFTN2","USP53",0.126169855819321
"CD99L2","LRFN2",-0.126166768056073
"EDNRB","SLIT3",0.126166531684835
"COL17A1","SLC4A8",0.12616534833935
"GABRG1","MPL",-0.126160709488466
"SLC2A1","TEK",-0.126156314926706
"MPL","PCDHB4",-0.126156278024556
"F2RL3","HCAR3",-0.126155138295064
"GNG2","OXGR1",-0.126152727530722
"GRPR","ILDR2",0.126137736644716
"ADAM22","MAS1L",0.126133850868758
"IL6ST","MET",-0.126123833340279
"SLC24A2","SLCO1A2",-0.126123424560365
"CDH2","KANK1",-0.126116029512829
"ABCB1","CDH17",0.126115191207309
"KIT","SCUBE3",-0.126104262617916
"PIEZO2","TMC5",0.126089044961929
"FAM171A1","KCNH8",0.126087285715509
"MAP4K1","OCA2",0.126086834196162
"ARHGAP19","PSCA",-0.126070357048338
"CHRM3","THBS2",-0.126065930250324
"B3GALT2","EHD2",0.126055731802058
"KIT","TRO",0.126052226086249
"CXCR2","PTK7",0.126040741526903
"ICAM2","SIPA1L3",-0.126036301580943
"PPP1R16B","PRRT3",-0.12602129509474
"CHRNA2","FER1L5",0.126020945535034
"AADAT","JAM2",0.126020734235343
"CXCR2","PDE3A",0.126020504594103
"CFL2","CLDN18",0.126012391709777
"MAS1L","NTRK2",0.126012013659151
"CCDC136","ZBED3",-0.126007661128539
"GRPR","TRABD2B",0.126000905401924
"GLP2R","SLC27A1",0.125994138084637
"LGR6","PLAUR",0.125992663912171
"NT5E","PLEKHG4",-0.12599245782694
"ADGRD1","LHCGR",0.125991761860149
"FFAR4","TMC5",0.12599094894427
"CNR1","EPB41L2",0.125986494236907
"AADAT","SLC16A7",0.125984215274016
"ESAM","SIPA1L3",-0.125973143877553
"ADRB2","MAGI1",-0.12597235351891
"CSF1","SVIL",0.125972217045977
"CACNA1E","SLC24A2",0.125953959965107
"AQP1","IL12RB1",0.125921227107073
"CX3CL1","GABRA3",0.125920124434262
"DCT","PARD3B",0.125919998439231
"CD48","LHCGR",0.125915695209782
"GRPR","HSH2D",-0.125904532792015
"DNAJC18","DUS1L",-0.125903497484319
"EPHB2","USP53",-0.12590229254876
"LIPJ","UBE2S",-0.125887681554701
"TNFRSF9","TTC7B",0.125887340918607
"GUK1","SVIL",-0.12588392502595
"APOBR","GRIK5",-0.125880702143555
"PCDHB4","SLC22A18",-0.125865286247877
"CEACAM5","NCAM1",0.125854009831488
"ARRDC4","SCUBE3",-0.125852919987171
"CCDC136","SCUBE3",0.125852615084832
"EZR","FBLN2",0.125851127640799
"CDH17","CDH4",0.125842041626183
"EZR","TRO",0.125825876984919
"EZR","LRRIQ3",-0.125824593434851
"CEACAM7","LRRC46",-0.125807409567242
"ROBO4","SLC24A2",0.125800441772857
"CLDN19","GNG2",0.125783813893389
"EPS8","TMC5",0.125783707548009
"LRP1","PANX2",-0.125766287789933
"FAM171A1","RGS19",0.125765319423412
"CEACAM5","PCDHB12",0.125752936726659
"PLPP1","THBS2",0.125751608950949
"CACNA1E","MAS1L",0.125741030860981
"CNR1","GABRG1",0.125740640474928
"CALCRL","ERBB2",0.125731132396676
"COL17A1","NTRK2",0.125716507270292
"LIPJ","PLEKHN1",0.125713729658459
"GABRA2","SLC14A1",-0.125711067176
"KIT","RGS19",-0.125710009858813
"CEACAM7","ITSN1",0.125694190391583
"F2RL3","LPAR6",0.125691669800153
"AQP3","SLIT3",0.125676711039128
"DDIT4L","JAM2",0.125662338597705
"LOXHD1","MC5R",-0.125660575534131
"CLEC4F","IL12RB1",0.125641120541123
"SCEL","USP53",0.125640735878302
"SCUBE3","SLC14A1",0.125638492478724
"ANPEP","NRXN1",-0.125634023435575
"ADGRL2","CFL1",-0.125632917590172
"LPAR6","RAB25",-0.125621742799593
"GRIK1","SLCO1A2",0.125621269382322
"JAM2","SNTG2",0.125618056013016
"ADRB2","DUS1L",-0.125616263409567
"DDIT4L","FCGBP",0.125616096061378
"FKBP2","LRRIQ3",-0.125614123785762
"DOK3","UBE2S",0.125606509147203
"F2RL3","LRRIQ3",-0.125602862926935
"ESAM","TMC5",-0.125593861412006
"B3GALT2","PLEKHN1",-0.125589927952695
"SCEL","SLC9A2",0.125584254918666
"SLC26A6","SLC27A1",0.125576658770052
"CA9","GNG2",-0.125575309654918
"MET","TRO",0.125571661956585
"CCDC69","GLP2R",0.125562745738858
"KISS1R","KIT",-0.12555419221328
"MET","SRPRB",0.125553799865618
"ABCA1","SLC13A3",0.125551128743572
"ANO1","CMTM7",-0.125541883207305
"GPRIN1","PLPP1",0.125530918335433
"FCGBP","MAS1L",-0.125524689407268
"CYBRD1","KIT",0.125520800023158
"EPCAM","OXGR1",-0.125505973588153
"GRIK1","SLCO5A1",0.125502550753412
"CACNA1E","CMTM7",0.125499681536383
"CD248","TTC7B",0.125483566795802
"CLDN18","CX3CR1",0.125481491807566
"CYBRD1","GABRA3",-0.125481100162124
"MAP4K1","PTPRG",-0.125480892466604
"NCS1","TTC7B",0.125478825523025
"AQP1","ZDHHC2",0.125475789005437
"ADGRL2","CACNA1E",0.125461994694406
"CNR1","MRGPRF",-0.125461529734717
"FILIP1L","RAMP3",-0.125458544124047
"FKBP2","MS4A15",0.12545066293429
"CRHR2","DGKB",0.125446703290881
"FBLN7","FFAR4",-0.125441589172371
"BAIAP2L1","ITGB3",-0.125437846836431
"CST6","LINGO1",-0.125437840408386
"SCN7A","VANGL1",0.125435611603066
"ARHGAP19","THBS2",-0.12543402491212
"JAM2","TNNI2",0.125432962986093
"GABRG1","SLC22A18",-0.125421144481355
"PIEZO2","SAMD4A",-0.125406972080124
"CD9","HCAR3",-0.125405722280869
"CLDN3","LRP1",-0.125397653736377
"CD2","DDIT4L",0.125391564136696
"GPC3","PLCD3",0.125385523462568
"GPR160","SLIT3",-0.125384652112757
"CRYBG3","EZR",-0.125384505152938
"SCEL","TNFSF13B",0.125381778013697
"CCDC168","GNB2",-0.125365170876467
"ABCG2","CDH17",0.125359304060091
"AADAT","CDH8",0.125352474945287
"MPL","SCN5A",0.125346226540782
"ATP8A2","LINGO1",-0.12534327655266
"ADD3","LOXHD1",0.125339578463558
"BAIAP2L1","CHRNA2",0.125338883709449
"FKBP2","MMP25",0.1253286282702
"KLK7","NOS1",0.12531561560422
"CHRM3","KCNH8",0.125306042564404
"ANKRD35","GPR160",-0.125299078539105
"ADD3","ARHGAP19",0.12529709787705
"PTPRM","SLCO1A2",-0.125289257642229
"CCDC154","SHKBP1",0.125276434619047
"CYBRD1","TEK",0.125275206144483
"PTPRM","SLC20A1",0.125271736714503
"FIBCD1","SLC4A4",-0.125258277282657
"FAM171A1","GPR160",-0.12525740302316
"CCR4","TTC7B",0.125248027897603
"PTK7","USP53",-0.125247176130705
"CDH13","F2RL3",0.12524313239464
"BASP1","FER1L5",-0.125232295159342
"EPCAM","PANX2",0.125229982475754
"GALR1","NTRK2",0.125225912713172
"EDNRB","SNTG2",0.125219279643076
"ALK","SRPRB",0.125214704151438
"NECTIN4","RAB3B",-0.125213229776642
"TBC1D30","TPRN",0.12520631887357
"CDH2","MS4A1",-0.125192424917428
"PCDHA5","TRO",-0.125183760626276
"AQP4","CCR3",-0.125179995392879
"AQP4","FZD4",0.125173668152292
"BAIAP2L1","FCGBP",0.125169352368545
"LGR6","LRRC46",-0.125158421237155
"CHRM3","ROBO3",-0.125147033482139
"FKBP2","SAMSN1",-0.125137157308727
"ICOS","NOS1",0.12513560331749
"AQP3","EPB41L2",-0.12513180309772
"ANO1","COL17A1",0.125126109889213
"PCDHB4","SEMA6D",0.125116965433516
"PRIMA1","RGS9BP",-0.125115407061476
"CLDN3","TTC7B",0.125104337916671
"AQP1","ERMN",0.125085880677008
"CDH5","IL2RG",0.125085068092096
"CDH10","NRXN1",0.125081208503014
"PRRT3","SVIL",-0.125081125656636
"EHD2","LPAR3",0.125076893228788
"CMTM7","HAS1",0.125069912889497
"FCGBP","LRRC46",0.125063706103485
"ARHGEF15","CNR1",0.125060805384238
"CCDC168","LIPJ",0.125052692802458
"CLDN18","GNB2",-0.125046638608746
"MAGI1","MET",-0.125042595348857
"CACNA1E","ITSN1",0.125039574763902
"CD9","CD99L2",0.125033196797969
"EPCAM","RAB25",0.125026693048479
"MAGI1","PLCD3",-0.125025524441322
"PIEZO2","TXNIP",0.124999571741083
"KCNH8","SCN5A",0.124994279969149
"NCS1","RHOJ",0.124986192557623
"ARRDC4","PCDHA5",0.124972893695842
"EPHB2","FLVCR1",-0.124971501493943
"CCDC168","PLXNA4",0.124954517791543
"EFR3B","TTC7B",-0.124954057426023
"FZD4","SLC9A2",0.124953846057705
"NTNG1","UBE2S",-0.124951887171858
"FZD4","SDC2",-0.124946245131539
"DCT","TNFSF13B",0.124929287517733
"ICAM2","SDC2",0.12492753377043
"ELN","NTSR1",0.124917673372332
"BAIAP2L1","ROBO4",-0.124905838364973
"RAMP3","SLC1A6",-0.124904408136648
"BAIAP2L1","SCUBE3",0.124904143599733
"CCDC69","SIPA1L3",-0.124889299110423
"GAB2","SLC9A2",-0.124877906181361
"CRYBG3","IYD",0.124865864084183
"GRIK1","IL2RG",0.124862817300315
"GPRIN1","RAB3B",0.124860298326683
"ANKRD35","CACNA1E",0.124855431806168
"CSPG4","SLC24A2",0.124847650705746
"GPC4","PARD3B",0.124836558185625
"PLEKHG4","PLPPR5",-0.124830795261255
"CSPG4","FCGBP",0.124829989759514
"PRKD1","SLC26A6",-0.124825640607094
"ADRA1B","UBE2S",0.124823620838415
"GPC4","PTPRG",0.124811145137326
"BLNK","PCDHA5",-0.124807497009288
"CALCR","UTRN",0.124806343009199
"MAP4K1","PLXNA4",0.124805066120625
"DUS1L","NRXN1",-0.124797433052872
"LRRC46","PTPRB",-0.124786487783537
"CDH4","SLC13A3",0.12477661380808
"ADGRL2","BAIAP2L1",-0.124775537617234
"CHRNA2","SLC16A7",-0.124772709587084
"BMX","CDH2",-0.124771796773728
"F2RL3","FER1L5",0.124769524368199
"GPRIN1","PRKD1",0.124759703549623
"DGKB","PCDHB12",0.12475377785432
"ROBO4","SHKBP1",0.124739805632863
"MMP25","NECTIN4",-0.124738654962905
"BASP1","PTCH2",0.124734008994668
"KANK1","NRXN1",-0.124733952758008
"FILIP1L","SCUBE3",0.124727667649423
"ADAM22","NECTIN4",-0.124722486570539
"PTPRG","SLCO5A1",-0.124719975764549
"ELN","IL2RG",0.124709550487999
"CXCR2","USP53",0.12470661264075
"CLDN9","NRXN1",0.124703881557357
"CALCRL","CDH10",-0.124692737140997
"AADAT","PRRT3",-0.124684322190435
"RAB25","RGS9BP",0.124680513246201
"RFTN2","SLC9A2",0.124677182738436
"B3GALT2","DSEL",0.124674257764414
"ADGRL2","FFAR4",0.124670089724495
"DCT","GPC4",-0.124661174631356
"CEACAM5","SLC1A6",-0.124651909785279
"UBE2S","ZDHHC2",-0.124647468971813
"CLIC5","GABRA2",0.124639227700882
"EPHB2","SCN7A",0.124633078222096
"CX3CL1","SLC4A4",-0.124632523133939
"CCDC136","GYPC",0.124626291307389
"CCDC154","CDH5",-0.124621078214237
"DUS1L","PCDHB12",-0.1246053456339
"CRYBG3","RAI2",0.124604818295736
"PTK7","SCEL",0.124604590915043
"MAGI1","SLC4A4",0.124604316394875
"AMOTL2","EHBP1",-0.124600743526789
"AQP5","PTPRG",-0.12458758895862
"AQP5","XYLT1",-0.124586859156874
"CRB3","PLXNA4",-0.124579765045901
"AQP4","NOS1",0.124579610383809
"BAIAP2L1","TXNIP",-0.124573778680637
"CCDC168","CLEC4F",0.124571068950326
"ATP8A2","SLC35G2",0.124565858573426
"APOBR","SLC4A7",-0.124556689825153
"CDH13","PLPPR5",0.124547205024662
"KANK1","MC5R",-0.124545502827382
"CLDN18","CRB3",-0.124541350588347
"CLDN9","KIT",-0.124539977614942
"FGFR2","RAB25",0.124539248218809
"ANO2","SLC14A1",0.124520462042109
"CYBRD1","RHOJ",0.124519386241204
"EPB41L2","SHKBP1",-0.124511737959603
"ATP8A2","FBLN7",-0.124508293341788
"ELN","MPL",-0.124503554065279
"GALR1","OXGR1",-0.124488122348438
"AQP5","EFR3B",0.124483231136666
"LPAR6","VANGL1",-0.124483133541383
"CMTM7","NCAM1",0.124482046538152
"GUK1","TBC1D30",0.124480010915926
"FZD4","TTC7B",-0.124473706518231
"NT5E","TNNI2",0.124472673037797
"ADAM12","MAP4K1",0.124453777458266
"SLC35G2","USP53",-0.124445484106133
"FER1L5","NT5E",-0.124443649411641
"FILIP1L","SHKBP1",-0.12443594180283
"CD9","SRCIN1",-0.124430471319596
"ELN","GPC4",0.124430154941763
"AADAT","CD99L2",-0.12442682237342
"ANO1","C3orf14",-0.124425566652713
"AADAT","ITGA7",0.124409926059667
"ERMN","SLC26A6",-0.124405607381791
"AMOTL2","SLCO5A1",-0.124386032474999
"NCS1","PLEKHN1",0.124382164137386
"RGS9BP","SDC2",-0.12438192169725
"CALCRL","NRXN1",0.124379652503499
"CDH4","KLHDC7B",0.124377668943849
"CORIN","GLP2R",0.124368463968574
"SLC35G2","SLC4A7",-0.124352588579175
"NECTIN4","OCA2",-0.124335233900368
"BAIAP2L1","MAS1L",-0.124333772841313
"CX3CR1","DCT",0.124328493286713
"PRIMA1","PTPRG",0.124325511510016
"PARD3B","PRRT3",-0.124321757219728
"FKBP2","RHOJ",-0.124317955679613
"NTNG1","SVIL",0.12431446845967
"ANO2","HAS1",-0.124300489933331
"APOBR","PPP1R16B",0.124276555140523
"AADAT","RHOJ",0.12427283957451
"COL17A1","SCN7A",0.124269093034331
"C3orf14","CSF1",-0.124253977346911
"CCDC136","PANX2",0.12425255797106
"OXGR1","TMEM40",0.124248518585094
"GPRIN1","SLC14A1",-0.12424590681635
"ADAM12","EPCAM",-0.124225618953503
"CDH4","IL12RB1",0.124224791055866
"ARHGEF15","NTRK2",0.124218772230914
"EHD2","NTRK2",0.124214742493366
"BAIAP2L1","PKP3",0.124212587308185
"EDA2R","GPRIN1",-0.124187277273768
"AQP5","ELN",0.124186537901121
"EHD2","TXNIP",0.124168933930645
"LPAR6","SLC2A1",-0.124165538635205
"ADD3","SRCIN1",-0.124159777877037
"CDH5","LSMEM2",-0.124148320721645
"ADGRL2","LRRC46",-0.124147329510138
"MAS1L","SLC27A1",-0.124131070457666
"CA9","ITSN1",-0.124116541576115
"EPB41L2","MET",0.124115696718269
"GABRG1","PTCH2",0.124113903698957
"CDH17","JAM2",0.124110951980788
"CHRNA2","MS4A15",0.124103922934017
"PARD3B","SLC22A18",-0.124103910055565
"ARHGAP19","SDC2",-0.124101579285053
"SHKBP1","TTC7B",-0.124101306625859
"SAMD4A","TBC1D30",-0.124099078874494
"EPS8","FBLN7",-0.12409121675005
"ATP8A2","GFRA2",0.124066802734596
"ARRDC4","TTC7B",0.124064545461802
"RAI2","TMEM40",-0.124062879092258
"DDIT4L","ERBB2",-0.124060903191295
"CSF1","MS4A1",0.124042805191304
"SCN7A","SUSD2",0.124034814052442
"MCEMP1","RAI2",-0.124030534063676
"APBB1","SLC19A1",-0.124025375008204
"CLEC4F","CLIC5",0.124013311900901
"KANK1","SUSD2",-0.1240064851129
"NRXN1","TNFRSF9",-0.124005938875377
"PTCH2","RGS9BP",-0.124003862016985
"ARHGAP19","FKBP2",-0.123999794201079
"CLDN19","RFTN2",0.12399331220897
"MS4A15","SDC2",-0.123987253484732
"ADRB2","CRB3",-0.123984935893003
"RAB3B","RFTN2",0.123984535392936
"NTRK2","VANGL1",0.12397769835972
"LOXHD1","MAP4K1",0.12396303414731
"ABCA1","SCEL",0.123956626596225
"CFL1","GRPR",-0.123933873518165
"CFL2","PSCA",0.123929035028686
"RAMP3","RGS9BP",-0.123927966250871
"IYD","LIPJ",-0.123926678533756
"CXCR2","NTNG1",0.123922169212609
"NECTIN4","TRAT1",-0.123920084942367
"NECTIN4","PLAUR",0.123906245658015
"EZR","GUK1",0.123903443797931
"CDH4","LRRIQ3",-0.123895069508986
"ABCA1","CLDN9",-0.12386863407486
"AQP4","PCDHB12",-0.123862526719702
"EFNB1","FBLN7",0.123861273969609
"KCNK9","PTPRM",-0.123858550781582
"GLP2R","ZDHHC2",0.123856305433216
"CD48","PTPRB",0.123853778503894
"AQP4","SLC20A1",-0.123848900449598
"ABCG2","NCS1",-0.123848695443847
"ABCC3","UBE2S",-0.123836594923622
"AMOTL2","TRO",0.123828390631112
"APOBR","EDA2R",-0.123812897058091
"ANO1","SNTG2",0.123799592631959
"ADAM22","SIPA1L3",0.123782951561633
"SCN7A","SLC4A4",0.123779227260414
"ICOS","TTC7B",0.123774922753897
"KCNK9","TRABD2B",-0.123761150388596
"CCDC168","KCNK9",0.123754768881699
"LGR6","LIPJ",0.123753207087119
"MAS1L","SCN5A",0.123748082282925
"ADGRL2","CCDC168",0.123731952466408
"ANO2","PSCA",-0.123731148567896
"LSMEM2","SLC13A3",-0.123721153292946
"C3orf14","CHRNA2",0.123719729513528
"ATP8A2","DGKB",0.123696821670869
"FIBCD1","GPC3",0.123689928284586
"CLEC4F","CNR1",0.123687570590867
"ADAM22","CLDN3",-0.12368661652774
"MAGI1","MAS1L",-0.123685853005376
"EHBP1","PTCH2",-0.123681530927014
"ADGRD1","PLCD3",0.123681034439501
"FZD4","LRFN2",0.123673287786132
"PSCA","THBS2",0.123671174472852
"ITGA7","SVIL",0.123666542993908
"CALCR","DNAJC18",-0.123666368425432
"CEACAM7","FBLN7",-0.123665492290478
"BAIAP2L1","GRIK5",0.123663868679003
"SLC5A12","SNTG2",-0.123640118530521
"BAIAP2L1","MYO1G",-0.123626940277826
"CACNA1E","SLCO1A2",0.123621503181898
"CDH13","RGS9BP",-0.123615367718418
"EFR3B","ITGB3",0.123609614864538
"BLNK","PLEKHN1",-0.123609488743541
"AADAT","APBB1",-0.123606493934259
"CALCRL","CLCA4",0.12360646919598
"PLPPR5","SAMD4A",0.123599532330283
"C3orf14","PTPRG",0.123577724057595
"CST6","MS4A15",0.123570627074695
"ABCA1","ITGA7",-0.123564135041517
"LRRIQ3","UTRN",-0.123547991978828
"ANO2","CCDC168",0.123535234859673
"PRKD1","SLC27A1",-0.123515845507328
"GUK1","RHOJ",-0.123512248869542
"CACNA1I","ICOS",0.123503455160042
"KISS1R","TMC5",-0.123502084587259
"CFL2","IL12RB1",-0.12348164168172
"SLC24A2","SUSD2",0.123480406344885
"GPR160","SLC16A7",-0.123478410923436
"MAGI1","SLC9A2",-0.123476646882181
"SLC2A1","SLC4A8",-0.123473742628395
"KANK3","SCN5A",-0.12346688800928
"ADAM12","AQP3",0.123462808474456
"NCS1","TNFRSF9",0.123453613814993
"MAS1L","NT5E",0.123452274222023
"EDA2R","NTNG1",-0.123448235864647
"COBLL1","FZD4",0.123447234512547
"LGR6","SRPRB",0.123445852170116
"CDH2","CEACAM7",0.123431901467539
"FKBP2","TMC5",-0.123431900623113
"MCAM","SCN5A",0.123417425386462
"CFL1","RFTN2",0.123416165203976
"CACNA1E","SLC19A1",-0.123414218114978
"GPR160","KCNK9",-0.123407284750407
"ANO2","PLPP1",-0.123405537525453
"LPAR3","PIK3C2G",0.123404172697186
"CALCRL","ERMN",0.123402929088452
"MMP25","RAB3B",-0.123388928365646
"DUS1L","GALR1",-0.123368049841013
"ADRB2","USP53",0.123365074211683
"ABCG2","PLPPR5",0.12336310156321
"GUK1","PSCA",0.123357308704595
"KISS1R","PLPP1",-0.123341704263093
"IL6ST","SLC4A8",0.12334126424919
"AADAT","KANK3",-0.123329878770494
"BASP1","CDH2",0.123329650716477
"MUC1","PRRT3",-0.123319454130689
"PRRT3","SHKBP1",0.12331617038712
"F2RL3","NCAM1",0.123316106099747
"OCA2","PLCD3",0.123312139097016
"CX3CL1","GAB2",-0.123308156464774
"BMX","THBS2",0.123305500465603
"ARRDC4","MUC1",-0.123304791281034
"FAM171A1","USP53",-0.123287741090271
"CDH10","CFL1",0.123282354113874
"SLCO1A2","SLCO5A1",0.123273090700429
"RFTN2","SCUBE3",0.123268516849974
"KCNK9","SLC2A1",0.123254019448735
"APOBR","SLC16A7",-0.123248175927634
"CCR4","NTNG1",0.123244665179603
"FLVCR1","TNNI2",-0.123237382909722
"F2RL3","PARD3B",-0.123235866471854
"CSF1","TREML4",0.123235010765215
"ANKRD35","MET",0.123231148717511
"CLDN18","FLVCR1",0.123230167744992
"GALR1","XYLT1",0.123229903603929
"CD48","DDIT4L",0.123229512096861
"HSH2D","LRP1",-0.123224055853265
"GABRG1","TNFRSF9",-0.123206815176856
"NECTIN4","PPP1R16B",-0.12320305050994
"AQP4","TREML4",-0.123197763890647
"CCDC154","CLCA4",-0.123193791982594
"KCNH8","SLC4A4",-0.123190303513725
"DGKB","NRXN1",0.123186392878723
"ABCA1","SLC14A1",-0.123185195506848
"LGR6","TMEM40",0.1231831042696
"CNR1","LPAR6",0.123182518742817
"ITSN1","MCAM",0.123182387002431
"PLPPR5","SIGLEC7",-0.123175748650157
"ABCG2","FFAR4",0.123163447622081
"FAM171A1","SIGLEC7",0.123161970142187
"SNTG2","TMC5",-0.123159791298515
"CRYBG3","GYPC",0.123140262411799
"FZD4","RFTN2",0.123127267621191
"CD9","MS4A1",-0.123120354430145
"CDH4","PCDHB12",0.123112249711605
"CLEC4F","EPS8",-0.123086141240007
"CLDN9","VANGL1",-0.123084660249313
"CORIN","EDA2R",0.12308423323223
"COBLL1","PLAUR",0.123082772875939
"DGKB","UTRN",0.123076375217526
"ANPEP","GALR1",0.123075207009987
"ERMN","SRCIN1",-0.123069057640991
"FCGBP","TXNIP",-0.123064495955514
"ADRA1B","CCDC168",0.123051192803747
"GAB2","SLC4A8",0.123048345938162
"LRFN2","XYLT1",-0.12304770451902
"ARRDC4","COL17A1",-0.123045844289125
"ABCC3","PIEZO2",0.123036935472859
"DGKB","KIT",0.123030274539313
"KLK7","MYO1G",-0.123027832087375
"BAIAP2L1","PLPP1",-0.122997742309911
"SDC2","SLC5A12",-0.122991741461651
"CD9","CORIN",0.122988951764486
"ERBB2","PTPRB",0.122987768356544
"CDH17","PANX2",0.122985222278834
"BAIAP2L1","TRABD2B",-0.122977456136547
"ARRDC4","FILIP1L",0.122968929008734
"PRKD1","PSCA",0.122968337980801
"LINGO1","TNFRSF9",-0.12296402101788
"ADGRL2","SCN5A",0.122963273868722
"APBB1","AQP5",0.122952576506613
"CDH10","PDE3A",-0.122949089808355
"MCEMP1","OXGR1",0.122947002185331
"ATP8A2","HSH2D",-0.122945984736318
"BMX","CDH10",-0.122942372231055
"EPHB2","RAB3B",0.12294092607418
"CLDN9","ITGA7",0.122940594848059
"AMOTL2","UBE2S",-0.122940104801869
"GLP2R","GRIK1",0.122928049645887
"ADGRD1","PDE3A",0.122927371067652
"CDH10","ICAM2",-0.12291855015422
"NOS1","PTK7",0.122917375539259
"KCNK9","SLC22A18",-0.122897695935897
"MCAM","RGS19",0.122894699351014
"ADGRL2","HLA-A",-0.122892956701699
"LSMEM2","SERINC2",0.122889362772336
"CRB3","SAMD4A",-0.122886744890472
"UTRN","ZDHHC2",0.122883884538676
"CA9","CCR2",-0.122882149256636
"ALK","RFTN2",0.122872309733039
"GRIK1","SAMSN1",0.122859225344428
"ABCC4","GFRA2",0.122830144786711
"GFRA2","PTPRB",0.122829890770406
"CCR4","CDH17",0.12282152755481
"ADD3","CHRNA2",-0.122821466915958
"CFL2","SLC4A4",0.122820147630858
"ADGRD1","PCDHA5",-0.122810414704918
"CDH13","GPC4",0.122786212395852
"RGS19","XYLT1",-0.122783185273527
"CX3CR1","TMEM40",-0.122782529546001
"ABCC3","MYO1G",0.122772021512965
"SERINC2","SNTG2",-0.122761898619046
"ICAM2","TRO",0.122744744478416
"F2RL3","GABRA3",0.122742901695843
"AQP5","CALCRL",-0.12274226175511
"CACNA1I","PTPRG",-0.122738988687257
"ANPEP","TBC1D30",-0.122738687569326
"CA9","SRCIN1",-0.122714598072086
"CRHR2","PTPRG",0.122710604513563
"GRIK1","LGR6",0.122710479754042
"PKP3","SCEL",-0.12269556549931
