"Gene1","Gene2","Correlation"
"ERMN","FLVCR1",-0.127059734999943
"CCR2","GPC4",-0.127053210225961
"CD2","LRRC46",-0.127046988731943
"FIBCD1","GNG2",-0.127035217596064
"CCDC168","TRABD2B",0.127033433672039
"GNB2","MPL",0.127022822834167
"CRHR2","SLC22A18",0.127018343315306
"EZR","USP53",0.127010793901675
"CHRNA2","MAGI1",-0.127005044495664
"SVIL","TNNI2",-0.127001969754259
"GABRA2","PIEZO2",0.126984506778213
"MAP4K1","SRPRB",-0.126954225664827
"CCDC168","SLC19A1",-0.126945864163486
"GPRIN1","NTRK2",-0.126944570439214
"CNR1","KIT",0.126942923025717
"FLVCR1","SLC9A2",-0.126930177633467
"ABCA1","CSPG4",-0.126928970931042
"GAB2","SIGLEC7",0.126917915621753
"PLEKHN1","SAMD4A",0.126916589730753
"CALCRL","KCNH8",0.126910192452642
"CDH17","EZR",0.126888389577267
"LRFN2","OXGR1",-0.126872345988619
"SLCO1A2","TRAT1",0.12687007997545
"FLVCR1","RAI2",-0.126864923763195
"ANPEP","CDH5",0.126858974472718
"AADAT","PDE3A",-0.126858768758135
"CCDC136","DDIT4L",0.126854351866038
"LRRIQ3","SUSD2",-0.126841242502909
"GRIK5","GUK1",0.126840748065095
"EHD2","MS4A15",-0.126832643540024
"NRXN1","TREML4",0.12682400586171
"ERMN","LRFN2",-0.126823437464543
"CHRNA1","TTC7B",0.126814701866144
"NRXN1","PLPPR5",-0.126808670895779
"FBLN7","SCUBE3",0.126807816346747
"IL12RB1","SEMA6D",0.126801549969552
"AADAT","ANPEP",0.126797950623214
"IL12RB1","SLC9A2",0.126795463611682
"RHOJ","SLC26A6",-0.126795372573501
"ARRDC4","CLEC4F",-0.126794247416352
"CFL2","PPP1R16B",0.126785653788355
"CCR2","CHRM3",-0.12678494579035
"CSPG4","FAM171A1",0.126778128215635
"EFR3B","GUK1",-0.126773385171709
"CCDC168","ROBO4",-0.126760465380914
"MUC1","SLC2A1",0.126745256960045
"OXGR1","SLC19A1",-0.126744950854462
"COBLL1","SCUBE3",-0.126729525518552
"CCDC168","DUS1L",-0.126729227967848
"SLC22A18","VANGL1",-0.12672520805744
"CLDN3","FAM171A1",0.126723454572001
"APBB1","EPB41L2",0.12671279252032
"ARRDC4","FBLN7",-0.126709254819003
"DSEL","GABRA3",-0.126691890926941
"GFRA2","ZBED3",-0.126686585003753
"LINGO1","PTPRB",0.126683339741473
"CX3CR1","ESAM",0.126678944889869
"ICAM2","PTPRG",0.126678566737565
"LINGO1","NTNG1",-0.126672891044113
"ANO2","PSCA",-0.126669482821177
"ABCC3","CXCR2",-0.126669037050734
"GPRIN1","PCDHB12",0.126661080783043
"C3orf14","FFAR4",0.126659966782818
"PRRT3","TGFBR2",-0.126658874847081
"APBB1","CFL2",0.126641190312246
"ANPEP","XYLT1",0.126637553292992
"NCAM1","PRRT3",-0.126624266742734
"MET","TRABD2B",0.126621460078364
"ADAM22","PANX2",0.126616364307674
"GPC3","SAMSN1",0.126615628728181
"CLDN18","CLIC5",0.126607848946269
"PSD2","SLCO5A1",-0.126607578403478
"SCEL","SUSD2",0.126602502442211
"NTNG1","SDC2",-0.126591075816834
"LGR6","LINGO1",0.126581843250195
"SLC4A8","THBS2",0.126570557919389
"ADAM33","AQP3",0.126564847009309
"ANO1","PLPP2",0.126563119173639
"CDH4","ZBED3",-0.126553729896371
"PRKD1","PRRT3",-0.126549188316166
"HLA-A","PPP1R16B",0.126542285022264
"COL17A1","DUS1L",-0.126469155270394
"APBB1","SLC4A8",0.126462512675471
"EFR3B","NECTIN4",0.126454970869278
"CNR1","FLVCR1",-0.126448737090233
"ANO1","SRCIN1",0.126446432907891
"COBLL1","PCDHB4",0.126444231449633
"CXCR2","IL6ST",-0.126440946475233
"EZR","TRABD2B",-0.126440351049919
"FLVCR1","PLAUR",-0.12642966305322
"ADGRA2","PLPP2",-0.126429569043636
"ERBB2","PARD3B",0.126429119228342
"CST6","TNFSF13B",-0.126428791424444
"DCT","ERMN",0.126417229839021
"CCDC136","TREML4",0.126393268005959
"GABRA2","GABRA3",0.126390363242048
"CDH10","TNNI2",-0.12638925418317
"PIEZO2","SLC2A1",-0.126375707774325
"DUS1L","RHOJ",0.126366529379417
"GPC3","MS4A15",0.126354725829915
"ITGA7","MBP",0.126334188842581
"ABCB1","RAB25",-0.126316614626227
"ABCG2","LPAR6",-0.126309875906774
"LSMEM2","TEK",-0.126296004697349
"ESAM","GABRA3",-0.126295775369184
"CCDC69","RFTN2",0.126290534291595
"GUK1","MET",0.126288458931692
"ADAM22","LINGO1",-0.126280292337866
"ADAM33","CDH10",-0.126277547705459
"ERBB2","SLC14A1",-0.126270067057994
"ABCC4","SLIT3",0.126269655603309
"PCDHB4","SLC1A6",-0.126265300766065
"IL12RB1","PKP3",-0.126248873863762
"ANO2","ARHGEF15",0.126239872448335
"SIPA1L3","ZBED3",0.126231155872179
"ABCB1","RFTN2",0.126230602372318
"GFRA2","KIT",0.12622912822936
"SLC24A2","TRABD2B",0.126223729527124
"CDH13","NRXN1",-0.126221666814418
"ABCB1","THBS2",-0.126210990150839
"EHBP1","LRRIQ3",0.126195917867452
"FCGBP","GABRA3",0.126187221404194
"MCEMP1","NTSR1",0.126166295120323
"MAGI1","OXGR1",0.126154892078989
"ICOS","SLC4A4",0.126151940259172
"KANK3","LGR6",0.126144860884779
"CRHR2","GLP2R",-0.12614138282829
"KCNK9","SCEL",-0.126123866844664
"NTSR1","SLC1A6",0.126122964121209
"FILIP1L","SLC9A2",0.126120839027133
"FLVCR1","GRIK1",0.126117378688905
"MC5R","SLCO5A1",0.126110238108245
"CLDN18","MUC1",0.126109163654004
"CCR3","SLC22A18",-0.126106626702055
"FAM171A1","FKBP2",-0.126099147899063
"SLC13A3","TNNI2",-0.126094210661015
"MC5R","SLC19A1",0.126084667663169
"SAMD4A","SLC19A1",-0.126082158129233
"F2RL3","LSMEM2",0.126081987427803
"ITSN1","MET",0.126077702509138
"PDE3A","TNFSF13B",0.126077421917687
"CACNA1E","SLC14A1",0.126074227363043
"CD99L2","ROBO4",0.126057140745129
"BASP1","CLCA4",-0.126053331320311
"LRCH2","PTK7",0.126037944769715
"GRPR","UBE2S",-0.126012804752892
"CCR2","RECK",0.126009823867759
"ADAM22","FILIP1L",0.125990462468204
"ADAM33","CD9",-0.125978947864152
"BLNK","TNFRSF9",0.125978626922359
"ABCB1","UTRN",0.125968440831123
"FFAR4","TNNI2",0.125964552987335
"GPC3","NTNG1",0.125961837389124
"ARRDC4","SCEL",-0.125945387098653
"CDH5","FCGBP",-0.125945282672864
"TRAT1","USP53",-0.125930521201037
"ABCG2","FFAR4",0.125924480743177
"DSEL","DUS1L",-0.125923847434347
"GABRA2","RAB3B",-0.125917384000251
"C3orf14","EZR",0.125914687163816
"JAM2","UBE2S",-0.125913118577237
"GYPC","PSCA",0.125911514699797
"FBLN2","KIT",0.125908502899549
"MAS1L","TMEM40",-0.125898886482448
"MCEMP1","TTC7B",0.125891728393166
"CACNA1I","SLC19A1",-0.125861703714627
"GAB2","SLC27A1",0.125850754859453
"RECK","SLC2A1",0.125850127239553
"CX3CR1","GPRIN1",0.12584773320421
"ANPEP","RGS19",0.125844260807024
"IL2RG","PKP3",-0.125843675628289
"KISS1R","ZDHHC2",-0.125840323852293
"CCDC154","MYO1G",0.125813967878878
"KIT","PTPRM",-0.125804288458019
"CLIC5","TREML4",0.12580420489873
"ALK","CLDN9",-0.125803821508902
"ARRDC4","THBS2",0.125803009286157
"GAS7","HLA-A",-0.125801561814907
"CLDN18","EPHB2",0.125793271512997
"LPAR6","PLEKHN1",-0.125768881355878
"EPHB2","SCN5A",0.125764234247393
"ARHGAP19","CCR2",0.125748601410475
"PLXNA4","SLCO5A1",-0.125737689444413
"MCEMP1","SLC13A3",-0.125737519285529
"MBP","PSCA",-0.12573041686771
"KCNH8","SLC5A12",0.125722134597281
"CORIN","FBLN7",0.125720898491938
"PSCA","PTPRG",-0.125719358905347
"CFL1","HAS1",0.125718972285731
"SIGLEC7","SLC20A1",-0.125706637387773
"ANO1","ITSN1",0.125705791319104
"BAIAP2L1","SNTG2",0.125688494831247
"LIPJ","PCDHB4",0.125679750358538
"BMX","GNB2",0.125678174456301
"CA9","PTPRM",-0.125674193637771
"EPCAM","SLC24A2",-0.125660365476371
"JAM2","PLEKHN1",-0.125654112651139
"GPRIN1","PARD3B",-0.125650406645476
"SLC16A7","SLC2A1",-0.125645705751056
"AMOTL2","SLC13A3",-0.125629419374797
"C3orf14","JAM2",0.125619157907702
"ANKRD35","PSD2",0.125607912770193
"ELN","NTNG1",-0.125604249324929
"FILIP1L","TBC1D30",-0.125595740022336
"JAM2","LHCGR",0.125590372662787
"MC5R","PCDHB4",0.125580107801627
"CD2","CLDN18",0.125579151826148
"CRHR2","GAS7",0.125573844145376
"GUK1","SLIT3",-0.12556275479535
"TMC5","TNNI2",-0.125554661781871
"CCDC168","SDC2",-0.125553616150416
"ADGRL2","CA9",-0.125549313716564
"MS4A15","ROBO4",-0.125545804291393
"KISS1R","SLC27A1",0.125541170870608
"FBLN2","PLEKHN1",0.125530263246654
"ADAM12","IL2RG",-0.125518401621897
"CRYBG3","EPCAM",-0.125518057073867
"DNAJC18","LRFN2",-0.125508342407551
"ILDR2","ITSN1",0.125507415499387
"SDC2","SNTG2",-0.125503698253962
"AADAT","AQP4",0.125493268431122
"NOS1","SLC19A1",-0.125489749220679
"BAIAP2L1","HCAR3",-0.12548794225697
"CRYBG3","SLC5A12",-0.125485267694068
"CHRNA1","CHRNA2",0.125478059524117
"AADAT","PRIMA1",0.125466930454267
"PCDHB12","SIPA1L3",0.12546589905642
"CDH4","IL2RG",-0.125458114290614
"MPL","SLC9A2",-0.125435734016031
"AMOTL2","ATP8A2",-0.125433551839511
"EPB41L2","IL6ST",0.125432280262093
"PCDHB12","SCUBE3",0.125429374501199
"SLC16A7","TMEM40",-0.125418021077389
"CRYBG3","HAS1",-0.125408450178226
"ADAM33","OCA2",0.125396079676921
"CDH2","HSH2D",-0.125394620188805
"PRRT3","TTC7B",-0.125390633267952
"CLDN3","TNFSF13B",-0.125370119621057
"GRPR","MYO1G",-0.125368855280755
"SVIL","TEK",0.125359069689798
"FZD4","GUK1",0.125355934567337
"CCDC168","KCNH8",0.12535167603118
"ADD3","CRB3",-0.125349726361834
"SAMD4A","TNNI2",0.125331383297821
"DDIT4L","PIEZO2",0.125328379230694
"ARRDC4","EFNB1",-0.125328323182485
"ICAM2","MAGI1",-0.125324336004072
"CCDC154","ZDHHC2",-0.125316215785249
"CLEC4F","CRB3",-0.125313473422328
"GABRG1","HCAR3",-0.125302539766445
"MET","OCA2",0.125297308283397
"GRPR","SAMD4A",0.125292866217168
"EFNB1","EPB41L2",0.125290650535293
"F2RL3","KIT",-0.125282734438527
"SDC2","TNNI2",0.125271932000539
"BAIAP2L1","FFAR4",-0.125271720144433
"CRYBG3","GPC3",0.125270564657979
"AMOTL2","ANO2",-0.125269864741185
"FZD4","SVIL",-0.12526144406227
"ERMN","HLA-A",-0.125257339949881
"FGFR2","SLC16A7",0.125249630741976
"ELN","FIBCD1",0.125247024331851
"ANPEP","AQP3",0.125232653063026
"ARHGEF15","ARRDC4",0.125230893077854
"COL17A1","SLC26A6",-0.125215964664244
"FZD4","GABRA3",0.125214050783057
"CD248","CDH2",0.125203996795983
"PLAUR","SLCO5A1",-0.12519586235107
"DUS1L","OXGR1",-0.125195821539914
"SLC9A2","SLCO1A2",0.125192145751288
"CST6","KCNB2",0.125171387661823
"CCDC168","KCNB2",0.125160255893989
"CDH17","TEK",0.125144608955515
"EPCAM","KCNH8",-0.125139830966608
"F2RL3","GAB2",-0.125127601022657
"EDNRB","MBP",0.125121498152722
"LSMEM2","PLEKHG4",-0.125108330257845
"PANX2","PKP3",-0.125092279545175
"CCDC154","TMC5",-0.125084324833105
"ANPEP","GABRG1",0.125083035000771
"MUC1","SLC5A12",0.125081776677214
"EPS8","SERINC2",-0.125062215754374
"GPC4","LRFN2",-0.125050925063296
"MYO1G","PLPP2",-0.125046694820641
"ADGRL2","NCAM1",0.125044913481094
"ATP8A2","SLC19A1",0.125040823359392
"AQP5","PKP3",-0.125038620370724
"FGFR2","MC5R",0.125031226675372
"AQP4","LRRC46",-0.12502841662255
"CLDN9","F2RL3",0.125028402130531
"CORIN","FGFR2",0.12501896965613
"LPAR3","PSD2",-0.124999811914626
"CCDC168","NOS1",0.124998943065368
"CD9","CLDN18",-0.124998693783207
"MS4A15","SLC1A6",0.124995403259853
"CALCR","CCR4",0.124978322323364
"APBB1","CLDN9",0.124974727176325
"CACNA1I","PCDHB12",-0.124969220012592
"ERBB2","TEK",0.124957180976471
"CD48","NCAM1",0.124944550874231
"PIK3C2G","SRCIN1",0.12494056076293
"IYD","SLC26A6",0.124937419366117
"GPR160","PLEKHN1",-0.124932661613069
"CDH4","SLC20A1",0.124913621129389
"C3orf14","CDH13",0.12490912604482
"APOBR","LRRIQ3",0.124904036714317
"CLEC4F","EDA2R",-0.124896251665704
"CSPG4","IL6ST",-0.124894691659565
"CDH10","EFNB1",-0.12488810190329
"ADD3","TREML4",0.124880035986166
"FILIP1L","OXGR1",-0.124872607571874
"PLEKHG4","SLC22A18",-0.124872482822617
"AQP1","CEACAM5",-0.124858338758522
"CD99L2","SLC26A6",0.124856986918671
"CLEC4F","MBP",0.12484855838643
"FZD4","PCDHA5",0.124818854894845
"CLEC4F","RHOJ",0.124812520653453
"CDH17","DSEL",0.124804607742001
"EPCAM","PDE3A",0.12479096407916
"KCNH8","SLC13A3",-0.124790939445451
"AQP1","MPL",-0.124788630119149
"ANPEP","ARHGEF15",0.124786599476818
"GUK1","RHOJ",0.124765104506
"ANO2","PLAUR",-0.124763135258906
"CDH10","TBC1D30",0.12475063001625
"APBB1","VANGL1",-0.124739298042695
"EZR","GRIK5",0.124738820058968
"CORIN","DOK3",0.124730270347232
"DNAJC18","IL2RG",0.124728880699138
"PCDHA5","SAMSN1",-0.124727433014187
"B3GALT2","DGKB",0.124727152935827
"CSPG4","LRRC46",0.124725445550228
"CACNA1I","THBS2",-0.124719326281414
"ABCA1","DGKB",0.124718171937346
"KCNB2","RAI2",0.124701743333825
"PLXNA4","PSCA",0.124692291728216
"PCDHB12","TBC1D30",-0.124674768516413
"EFNB1","XYLT1",0.124643453884555
"GPC3","NTRK2",0.124634618918537
"PLPP2","SLC26A6",0.124620589681192
"CLDN9","SERINC2",0.12461405401623
"ADRB2","CDH10",-0.124611612430572
"SCUBE3","TNNI2",0.124601892588013
"ANO2","JAM2",0.124578611662748
"FFAR4","PSD2",-0.124577878918783
"GRPR","SLC4A4",-0.124576575446245
"RHOJ","TTC7B",0.124575079410464
"CEACAM7","LPAR3",0.124569653140839
"ITSN1","SIPA1L3",0.124566086307269
"AQP1","SLC27A1",0.124562316715478
"CDH10","CLCA4",0.124544752883488
"AQP3","SAMD4A",0.124543746172389
"CD99L2","PCDHA5",0.124538969422833
"PLPPR5","SLC4A8",0.124536332881145
"FILIP1L","GABRG1",0.124521851429118
"COBLL1","LSMEM2",0.124516049461951
"ANO1","LINGO1",-0.124514787276161
"PLPP1","SRCIN1",-0.12451044177542
"ANO2","PIEZO2",0.124494558510069
"GABRA2","KIT",0.124493861692085
"ADGRA2","CHRNA2",-0.124491489999797
"DUS1L","SCEL",-0.124489968093902
"PSD2","RAB3B",-0.12448844880193
"PPP1R16B","TMEM40",-0.124483615909906
"PLEKHN1","ROBO4",0.124470540713613
"COBLL1","PLAUR",0.124469441625338
"ABCG2","PRRT3",-0.124464207488642
"PPP1R16B","SCN5A",0.124456796955034
"ATP8A2","SLC2A1",-0.124454793679706
"ADGRA2","MS4A15",-0.124436876635181
"CCDC168","KCNK9",0.124433604258516
"AMOTL2","ESAM",-0.124433150325074
"CD248","RAB3B",0.124431131954546
"EPCAM","FILIP1L",-0.124424155749921
"PARD3B","PCDHA5",-0.124415417125076
"CCDC136","SHKBP1",0.124413772014427
"DOK3","SLC1A6",-0.124399733098799
"CCR3","ROBO3",0.124394231362812
"CNR1","TRABD2B",0.124363874145061
"CFL2","SHKBP1",0.124361959402148
"MUC1","SAMD4A",0.124361778117908
"HCAR3","TRAT1",-0.124360924470786
"LPAR3","TPRN",-0.12436058815427
"FKBP2","TREML4",0.124352130781951
"ADAM22","DUS1L",-0.124316221652568
"FBLN2","SLC9A2",0.124312464652351
"GAB2","TPRN",-0.124309334803014
"AMOTL2","PSCA",0.124308097451174
"GAS7","VANGL1",-0.124296842670447
"CCR3","MC5R",-0.124295265654727
"DCT","PLPP1",0.124293777295823
"GPRIN1","SLC2A1",0.124289819252231
"KCNB2","RGS19",0.124289483316933
"ARHGAP19","EHD2",-0.124283062505318
"CXCR2","HCAR3",-0.12428296000488
"TRO","UBE2S",-0.124276174877564
"CCR2","PANX2",-0.124274807687227
"ANPEP","LHCGR",-0.124271450206318
"ABCG2","FAM171A1",0.124271406573935
"LRCH2","TBC1D30",-0.124255469217793
"CFL1","MS4A15",0.124246532500257
"CD9","RGS19",-0.124242626082141
"PLPP2","SLC14A1",0.124227781638673
"SLC16A7","SRCIN1",-0.124226338055138
"CACNA1E","DSEL",-0.124219728375154
"PCDHA5","PLXNA4",0.124214632576826
"BMX","CYBRD1",0.124205354291738
"THBS2","TRABD2B",0.124204185579309
"EDNRB","KCNH8",0.124197101415042
"EHD2","LGR6",0.124175934933042
"ICOS","PTK7",-0.1241747705082
"ALK","CA9",-0.124169822101321
"LSMEM2","PARD3B",-0.124156171239822
"KCNH8","TNNI2",0.12415060718417
"PPP1R16B","UBE2S",-0.124141542644754
"AMOTL2","FKBP2",-0.124101487422658
"GABRA2","IYD",-0.124072275851808
"EPHB2","LHCGR",0.124058266721561
"SAMD4A","TREML4",-0.124052941796712
"CRB3","SDC2",-0.124045344583243
"AADAT","DDIT4L",0.124043125333493
"CCDC154","CLDN18",0.124042176747698
"ADGRL2","COL17A1",-0.124041494139965
"FLVCR1","SAMD4A",-0.124040977529438
"FCGBP","GAB2",-0.124037766924203
"KANK3","PTPRM",0.124032128031494
"MC5R","SLC4A7",0.124024407108067
"KIT","LOXHD1",0.124020473079145
"SLCO1A2","VANGL1",-0.124019001355618
"ANO1","USP53",0.124018843599435
"CLCA4","PRKD1",0.124018142643896
"TNFRSF9","UBE2S",-0.124006083539208
"ITSN1","MRGPRF",-0.124001490731112
"ANO1","B3GALT2",-0.12400001036907
"ERMN","ITSN1",0.123988661573511
"PLEKHN1","SLC13A3",-0.123987439565
"APBB1","SLCO1A2",-0.123984104496684
"CCDC154","GNB2",0.12397051991317
"EHD2","ZBED3",-0.123967424465781
"ADGRD1","GAB2",-0.12396570965974
"ARRDC4","MMP25",0.123963195344209
"ITGB3","SLC26A6",-0.123963104083388
"SLC2A1","UTRN",0.123958896756047
"EDNRB","TMEM40",-0.123958494571221
"CSPG4","TGFBR2",0.123958112328305
"CRHR2","PARD3B",0.123956579247418
"ABCG2","TNFSF13B",0.12395215969301
"ANPEP","KCNB2",0.123952085839783
"ABCG2","SRCIN1",-0.123945494901031
"NTRK2","SLCO1A2",0.123917893096204
"PTK7","SLC13A3",0.123916037858745
"FIBCD1","XYLT1",0.123907984993271
"HAS1","RAI2",0.123904050995821
"ADAM33","GALR1",0.123903592435297
"LRRIQ3","SLC4A4",-0.123901440820486
"CA9","DUS1L",-0.123897684021369
"CFL2","CYBRD1",0.123895373052712
"PTK7","RAB3B",0.123894306549493
"CLDN9","TRABD2B",0.123887139629393
"GPC4","UTRN",0.123886038665443
"NT5E","NTRK2",0.123883354237131
"KIT","SLC4A8",0.123881706177767
"GABRA3","TBC1D30",-0.12387768805733
"ANO2","SLC13A3",-0.123874662717471
"BAIAP2L1","MAS1L",-0.123859639370063
"CD9","MAS1L",-0.123857487005939
"FCGBP","SLC4A7",0.123854006096796
"KCNH8","ZDHHC2",0.123852878768607
"EPCAM","F2RL3",0.12385137447024
"CST6","SLC4A7",-0.123851014872119
"CD248","SERINC2",0.123849608122175
"CLDN18","SERINC2",-0.123847738572458
"FZD4","HSH2D",-0.123836743038874
"AMOTL2","PTPRG",0.123821614838682
"GRPR","SEMA6D",-0.123804921879159
"ADAM22","DGKB",0.12379512051172
"CCR4","PTK7",-0.123791772242734
"BMX","MET",0.123775961225674
"APBB1","LSMEM2",0.12377536360185
"ANO1","TRAT1",-0.12377333215709
"KLHDC7B","MPL",-0.123772073313939
"ITGB3","NOS1",-0.123767237071974
"RHOJ","SLCO5A1",0.123767144036308
"CALCRL","PLPPR5",0.123764543597026
"ARRDC4","HSH2D",-0.123756166705106
"CCDC69","SUSD2",-0.123753816855976
"ABCC4","CHRNA2",0.123729160933644
"RGS9BP","SIGLEC7",0.123718313695749
"PLAUR","TRO",0.123712073184738
"CLCA4","IL12RB1",-0.123710176585423
"GYPC","KLHDC7B",0.123697937452997
"PTK7","SLC2A1",0.123696078193358
"F2RL3","GPRIN1",0.123683463751061
"DDIT4L","UTRN",0.12367573534785
"ARHGAP19","CLCA4",-0.123675039199254
"EHBP1","PLPP1",-0.123673038952241
"CMTM7","MS4A15",-0.123672777048794
"AMOTL2","TRAT1",-0.123672150138252
"IL2RG","NCAM1",0.123668284469167
"SDC2","TPRN",-0.123667312647339
"CCR2","ROBO3",0.12366598346983
"ABCA1","ESAM",-0.123665971070914
"CDH17","RHOJ",0.123663668162833
"AQP4","LINGO1",-0.123658643220791
"ADGRD1","EFR3B",0.123656597024454
"RGS9BP","SUSD2",0.123651449609936
"CHRM3","CRHR2",0.123640725206213
"SLC13A3","SNTG2",-0.123633162369505
"FAM171A1","LRCH2",0.123622178220996
"EHBP1","TMEM40",0.123621535169695
"B3GALT2","SLC4A8",-0.123619853076813
"CCDC69","CD99L2",0.123608112833819
"AADAT","ADRA1B",0.123580973557798
"ABCA1","CEACAM5",0.123580234993732
"ALK","HSH2D",0.123569565878018
"CLDN9","SLC4A4",-0.123562164215057
"CFL1","MS4A1",-0.12355906891575
"OXGR1","SLC9A2",-0.123559052538147
"BMX","HSH2D",0.123552051076002
"BMX","CRB3",-0.123550707541003
"CRB3","LRRIQ3",0.123531335672818
"SHKBP1","SLCO5A1",0.123520816866704
"GALR1","MCAM",0.123505585837975
"GFRA2","IL6ST",-0.123497156639207
"MBP","TBC1D30",-0.123494401864866
"PPP1R16B","VANGL1",-0.123493384015637
"CX3CR1","KANK1",-0.123438280688042
"CDH10","CDH2",0.123428984631117
"FZD4","KCNH8",-0.1234235446217
"CA9","PLPPR5",-0.123422776220382
"CDH4","CLEC4F",0.123421995032721
"NCS1","ZBED3",-0.123421171008347
"AQP5","SIPA1L3",0.12341719581032
"ALK","EDNRB",0.123410096199469
"FGFR2","RECK",0.12340777478027
"GAB2","ITSN1",0.123403738293252
"AQP4","TNFRSF9",-0.123400014944376
"SLC2A1","USP53",0.123395666198798
"ABCC4","MET",-0.123391122320612
"KLHDC7B","OCA2",0.123389400715162
"SCUBE3","SLC35G2",0.123389357972398
"LPAR6","TMC5",-0.123382273692022
"CCR4","MC5R",-0.123372790893022
"EDA2R","ELN",0.123367976524567
"ICOS","SLC13A3",-0.123365929301485
"MC5R","PLEKHN1",-0.123364507226219
"CNR1","SLC35G2",0.123360797386654
"MUC1","OXGR1",-0.123360283472151
"AMOTL2","FER1L5",0.123354905923403
"CST6","ERMN",0.123350425669004
"EFR3B","ESAM",-0.123339956060316
"LGR6","PTPRM",-0.123335405554063
"FER1L5","ROBO3",0.123331125083429
"AADAT","EHD2",-0.123313814500889
"LHCGR","PCDHB4",0.123313380148035
"C3orf14","MS4A1",-0.123310134464469
"OXGR1","RAB25",0.123310075695953
"ADGRA2","SLCO5A1",0.123309020032938
"OCA2","ROBO3",0.123300263755783
"SLC13A3","SLC14A1",-0.12329253455749
"PIEZO2","RAB25",-0.123291728237439
"FBLN7","PARD3B",-0.12329106935108
"FBLN2","LINGO1",0.12329011330477
"ADAM33","IL6ST",-0.123272965982856
"GRIK1","PLPP1",-0.123270324052379
"DNAJC18","SLCO1A2",-0.123259029197111
"SLC24A2","SLC4A8",0.12325630574623
"ERMN","VANGL1",0.123251176555364
"CD9","PLEKHN1",-0.123249072816829
"ABCC3","CCDC69",-0.12324472705669
"ERBB2","PLPP2",-0.123225737783145
"FGFR2","UBE2S",-0.123216412446536
"PCDHB4","TBC1D30",0.123206731264898
"MAP4K1","PRKD1",-0.123188001495503
"AQP5","CCDC69",-0.123187229504308
"SDC2","TMC5",0.123186195530442
"CDH2","GALR1",-0.123182827756331
"CCDC69","RAI2",0.12316901010566
"CLCA4","PLCD3",-0.123161734508351
"IL6ST","RAI2",0.123141323275101
"KANK3","MAS1L",0.123135929187385
"CHRNA2","MCEMP1",-0.123134867333483
"CCR3","SLC20A1",0.123126682320323
"ANO1","EPB41L2",0.123121941119606
"LRP1","LRRC46",-0.123121016167876
"ABCC3","BASP1",0.123120805870618
"AQP4","EHD2",-0.123112130255565
"FER1L5","SLC35G2",0.123109459686197
"CX3CR1","MPL",-0.123104820129064
"CEACAM5","GABRA2",-0.123097879844739
"PRIMA1","SAMSN1",-0.123089909070436
"CHRM3","FZD4",0.123046869255852
"ADGRA2","EHBP1",0.12304074141063
"AMOTL2","CFL1",-0.123027358822307
"FBLN2","PANX2",-0.123025522976739
"CALCRL","ERBB2",0.123023878588364
"CCR2","RAB3B",0.12301617475605
"ADGRD1","CDH10",-0.123002084900573
"ADRB2","PARD3B",0.122993751893797
"CD2","NT5E",0.122992004869454
"KIT","PIK3C2G",0.122991816489272
"CLDN19","PPP1R16B",0.122991596538127
"CRB3","GABRA2",-0.122985606996322
"CACNA1I","SLC2A1",0.122983852402654
"EPB41L2","RGS19",0.122981002735027
"HSH2D","MC5R",-0.122978050844881
"FFAR4","MBP",0.122970918648791
"KIT","PTK7",0.122957507246277
"CMTM7","DCT",0.122957173542139
"RAB25","SLC26A6",0.122956349226458
"LRP1","MPL",-0.122949440919423
"AQP3","GABRA3",0.122948520895422
"EPS8","RHOJ",0.122938838246309
"HLA-A","JAM2",-0.122935443888512
"IL12RB1","LRRC46",-0.122932369866653
"COL17A1","CX3CL1",0.12292961799866
"CXCR2","PIEZO2",0.122922232098959
"CRYBG3","FER1L5",-0.122922039928441
"PTPRG","SLC26A6",-0.122919368423169
"CCDC136","EPHB2",0.122907893376533
"HCAR3","SLC13A3",0.122899122204204
"CHRNA1","LRFN2",0.122897937909263
"KANK3","SLCO5A1",0.122895713565664
"CDH8","NECTIN4",0.122893028611833
"GRIK5","ZDHHC2",-0.122892788518818
"GFRA2","SDC2",-0.122882535411079
"SCUBE3","SLC19A1",-0.122881763094518
"ELN","PLXNA4",0.122872377839784
"PTK7","SCEL",-0.122864350336609
"SLC2A1","TMEM40",0.122863202542261
"PRKD1","TNNI2",-0.122855088968885
"CYBRD1","RAB3B",0.122853269999482
"EPS8","TMEM40",0.122818075329234
"ERMN","SLC26A6",-0.122804223623849
"KANK1","PPP1R16B",0.12279297899394
"ADD3","EPS8",-0.122790596780325
"EPHB2","SLC35G2",0.122782027186177
"CLEC4F","SLC22A18",-0.122773624028178
"LHCGR","PARD3B",0.122764919218682
"GPRIN1","MCAM",0.122763799566482
"IL2RG","MCEMP1",0.122754047281778
"NTNG1","PTK7",-0.122749143803779
"ALK","CCDC168",0.122744673739852
"F2RL3","ICAM2",0.12274328536901
"LPAR3","SAMD4A",0.12274026236125
"PTCH2","SLC1A6",-0.122739959989482
"KLHDC7B","USP53",-0.122728416674458
"FER1L5","NCS1",-0.12272726241914
"EDNRB","EHBP1",-0.122719217977502
"ARHGAP19","CMTM7",0.122718045096137
"AQP5","KIT",0.122706650053642
"SIPA1L3","XYLT1",0.122706611282988
"ABCB1","RAI2",0.122699032194206
