"Gene1","Gene2","Correlation"
"CCDC168","CRHR2",0.09084907906074
"FKBP2","SIGLEC7",-0.0908411367198349
"GYPC","NTSR1",0.0908409204935963
"AADAT","GUK1",-0.0908378993786118
"CLDN3","SLC13A3",0.090836457343785
"CALCR","MPL",0.090834091782723
"ELN","NTNG1",0.0908322747202978
"AQP1","MAGI1",-0.0908275919011864
"C3orf14","CHRM3",-0.0908268080250943
"ICAM2","RAB3B",-0.0908201710855912
"AQP4","NT5E",-0.0908029273810624
"CD9","MMP25",0.0907981735205505
"KCNK9","NTSR1",0.090789203569408
"HSH2D","MBP",-0.09078694121056
"LRCH2","NECTIN4",-0.0907842165449287
"ABCB1","NTNG1",0.090784140823532
"ANPEP","PLPPR5",0.0907820915406234
"LINGO1","TREML4",-0.0907802868007563
"KANK3","ZDHHC2",-0.0907777312322021
"PLPPR5","SLCO5A1",0.0907552055326792
"LSMEM2","SHKBP1",-0.0907520943137751
"CCDC69","PLCD3",0.090746745779879
"HCAR3","RAMP3",-0.0907417276229309
"KCNB2","SLC4A8",0.0907320113511247
"KLHDC7B","PIEZO2",-0.0907210711517641
"BAIAP2L1","SLC24A2",-0.0907210249604045
"KCNB2","SLC35G2",0.0907199802595139
"COL17A1","ITSN1",0.09071786002896
"AQP3","CDH8",-0.0907120600007328
"C3orf14","ITGB3",-0.0907088445657099
"KCNH8","SLC13A3",0.0906959504123052
"HLA-A","NECTIN4",-0.0906929602050646
"GNB2","SLC14A1",-0.0906871396676752
"CDH10","SLC19A1",-0.0906852230386613
"GFRA2","ILDR2",-0.0906770238615912
"CCDC136","MCAM",0.0906682161942032
"CDH13","TXNIP",0.0906608189464185
"CYBRD1","TPRN",-0.0906546527074843
"GNB2","HAS1",0.0906542454319839
"KANK1","MUC1",0.0906526555245508
"CDH4","EPHB2",0.0906440293820299
"ERBB2","GPR160",0.0906398995005504
"LRRIQ3","MET",-0.0906334883100773
"SCEL","TXNIP",0.0906292844662731
"CDH10","SUSD2",0.090622907464412
"GRIK1","MMP25",-0.0906203342410779
"ARHGAP19","CXCR2",0.0906135652340332
"AQP3","CRYBG3",-0.0906055182445761
"FILIP1L","LIPJ",0.0905961720084462
"PIEZO2","SUSD2",-0.0905932984111925
"ITGB3","PIK3C2G",0.0905931127926613
"ADAM12","DCT",0.0905753557642403
"BLNK","CCDC136",-0.0905650839632719
"AQP3","PLCD3",-0.0905573219436909
"GRIK5","LOXHD1",0.0905539667709155
"KLHDC7B","SCUBE3",-0.0905387373680122
"APBB1","KCNB2",0.0905336777194304
"CNR1","UBE2S",-0.090533102740141
"CNR1","SAMD4A",0.0905319842388163
"KLHDC7B","PLCD3",0.0905256917945301
"SDC2","TBC1D30",-0.0905243751956438
"BLNK","CMTM7",0.0905211910247895
"FCGBP","SDC2",0.0905204858815918
"CD99L2","CDH5",0.0905058173281942
"CACNA1E","TBC1D30",-0.0905044178797114
"APBB1","MMP25",-0.0904961711211573
"CDH8","MAP4K1",-0.0904934315396531
"CNR1","FER1L5",-0.0904926761846706
"ICOS","ITSN1",0.0904914193096729
"CD9","FAM171A1",-0.0904856275872982
"EPHB2","SDC2",0.0904776095531805
"MBP","TRABD2B",0.0904718095882805
"FFAR4","LGR6",-0.0904678170976433
"CEACAM7","SCN5A",-0.0904641557122857
"LHCGR","LRFN2",-0.0904513056263314
"CRHR2","NTRK2",0.0904488601504202
"EZR","SNTG2",-0.0904478006180437
"APBB1","RFTN2",-0.0904475132280599
"GABRA3","JAM2",-0.0904452214572909
"TNFSF13B","ZBED3",0.0904390347770128
"ANPEP","SLC4A4",0.0904326293543918
"MRGPRF","PCDHA5",-0.0904250069422588
"CSPG4","EHBP1",0.0904189144228317
"FAM171A1","FIBCD1",-0.0904133990598192
"EPS8","MC5R",-0.0903986481862086
"SLCO5A1","SUSD2",0.0903913674299448
"OXGR1","SLC24A2",0.0903888297733493
"LSMEM2","SLC4A4",0.0903876591626618
"HLA-A","SEMA6D",-0.0903789882145375
"RAI2","ZBED3",0.0903666757692296
"CDH17","ITGB3",0.0903597898947314
"NTNG1","TBC1D30",0.0903535092145065
"ANO2","HLA-A",-0.0903520120005427
"CX3CR1","TRAT1",0.090350753416134
"ARRDC4","BASP1",0.090348183325256
"SDC2","SLC16A7",0.0903474058636551
"MPL","OXGR1",-0.0903442585955836
"IYD","SNTG2",0.09034267871928
"BASP1","SIPA1L3",-0.0903404361100628
"EFNB1","SERINC2",0.0903364811730027
"GPR160","RGS9BP",0.0903355633115126
"ESAM","ICOS",0.0903263590611826
"ADGRA2","CST6",-0.0902989996452526
"FLVCR1","SLC26A6",-0.0902987602110326
"ADAM12","MUC1",0.0902967156219355
"COBLL1","EPHB2",0.0902955123570396
"LRRIQ3","TREML4",0.0902896163946197
"B3GALT2","TRABD2B",0.0902833396021596
"CCDC69","EZR",-0.090282451058744
"CALCR","MRGPRF",0.0902621118420821
"CDH17","DOK3",0.0902539338413473
"CEACAM7","EDNRB",0.0902536978001349
"GPRIN1","PLPPR5",0.0902528636827087
"CACNA1I","DGKB",-0.0902516152299312
"LRCH2","LRRIQ3",-0.0902437883085694
"GRPR","HSH2D",-0.0902432795021196
"ABCC3","EFNB1",0.0902329670067747
"CLDN3","TRO",-0.090223062466296
"CHRNA2","SLIT3",-0.0902172977653475
"ABCG2","TNNI2",-0.0902166056496542
"SLC14A1","SLC16A7",0.0902142562949692
"GPR160","TTC7B",-0.0902062042671086
"APOBR","SRCIN1",0.0902015796513239
"SLC19A1","SLC1A6",0.090200434508889
"CCR2","GRPR",0.0901884590661111
"CCDC136","SLC20A1",-0.0901863853665224
"BLNK","MS4A15",0.0901668468374669
"CCDC136","IYD",-0.0901515462414052
"SCEL","TNFSF13B",0.0901497648710748
"AADAT","EZR",-0.0901472372748232
"AQP4","EZR",-0.0901451877222581
"MYO1G","OCA2",0.0901424379832704
"DOK3","LGR6",-0.0901403272850195
"MPL","PTPRB",0.0901352773215782
"CXCR2","DGKB",0.0901348599869434
"IL6ST","NCAM1",-0.0901319722201535
"DGKB","PSD2",0.0901315070109968
"SLC20A1","TRAT1",0.0901263328729053
"CCDC168","DDIT4L",0.0901235265131276
"NTRK2","PLEKHN1",-0.0901113234441329
"PANX2","TPRN",0.0901093552810423
"KCNB2","PCDHA5",0.0900884317502053
"CLDN9","MS4A1",-0.0900868199174751
"SLC27A1","SUSD2",0.09007495686552
"ADRB2","DDIT4L",0.0900723136045998
"GAS7","MS4A15",0.090069777000961
"MBP","SLC1A6",-0.0900680557457177
"PLAUR","RAI2",0.0900678839380657
"CA9","PTPRG",-0.0900566493010616
"MAS1L","PLAUR",-0.0900562088025697
"ABCC4","ITGA7",0.0900537068723018
"CDH8","PANX2",-0.0900391046628654
"PLAUR","SCEL",0.0900377009974735
"KISS1R","TMEM40",-0.0900291329494898
"CDH2","PLPP2",-0.0900291256621766
"CD2","GRIK1",-0.0900243485480997
"PCDHA5","ZDHHC2",0.0900202335528936
"CRYBG3","F2RL3",-0.0900136934312762
"ADAM33","LRFN2",-0.0900117522357736
"PIEZO2","ZBED3",0.0900079285163872
"BAIAP2L1","MCAM",-0.0900010861777982
"CDH10","FKBP2",-0.0899783119516672
"CA9","FBLN2",-0.0899728013190646
"EPS8","SLC2A1",0.0899660950978422
"CNR1","RGS9BP",-0.0899628053826604
"ADGRA2","FCGBP",-0.0899597967729634
"CCDC136","PLEKHG4",0.0899582364263023
"CCR2","PLPPR5",0.0899556843916202
"DOK3","SLC4A7",-0.0899492204219018
"ICAM2","PARD3B",-0.0899448142591009
"CD99L2","MMP25",-0.0899447075882222
"GPC3","TMC5",0.089937774964876
"DUS1L","FLVCR1",-0.0899369017485061
"CA9","FKBP2",0.0899208697304338
"GABRA2","LRFN2",-0.0899158374079494
"CCDC168","SAMSN1",0.0899146261760653
"ANO2","CLEC4F",0.0899126635439687
"PTCH2","TNFSF13B",0.0899056979625859
"APBB1","SLIT3",0.0899041093872734
"CSPG4","GABRG1",0.0899033731691091
"CA9","PTPRM",-0.0899006888669398
"AADAT","SHKBP1",-0.0898981629078421
"GALR1","NRXN1",0.0898942690925739
"NRXN1","PLCD3",-0.0898883593796303
"CCDC154","FGFR2",0.0898764081406484
"GRIK1","SIGLEC7",-0.0898742333914884
"CDH4","TRABD2B",0.0898714335104904
"GRIK5","LINGO1",0.0898677694913772
"GABRA2","GRPR",-0.0898673794168103
"CDH4","PPP1R16B",0.0898613766601793
"CCR2","DSEL",0.0898393083001876
"GFRA2","ITSN1",0.089838759362666
"CLDN19","EPCAM",-0.089821304330092
"APBB1","EHBP1",-0.0898210679810908
"CSPG4","GRIK5",0.0898195054046484
"PIK3C2G","RAMP3",-0.0898125441344586
"CHRNA2","MC5R",0.0898106548280339
"GALR1","ROBO3",0.0898068992207296
"TMEM40","UBE2S",0.0897996559294842
"CCR3","LSMEM2",0.0897757031485827
"IL6ST","MCEMP1",-0.089774874740903
"CD99L2","GRIK1",0.0897719736994339
"C3orf14","NCAM1",0.0897574465340156
"PCDHA5","UBE2S",-0.0897565193802333
"AQP5","DDIT4L",-0.0897551947943125
"CLEC4F","PLEKHN1",0.0897518274198545
"KISS1R","MS4A15",0.089749374415275
"EPHB2","SNTG2",0.0897472026717825
"CALCR","ELN",0.0897444691245383
"AQP4","SCEL",0.0897438061343107
"FZD4","TMC5",0.0897275636712604
"ABCB1","CDH2",-0.089727235203371
"CHRNA2","COL17A1",-0.0897256593571908
"CD248","PRRT3",-0.0897203978060113
"ABCG2","NTSR1",-0.0897141425306257
"AQP4","ITSN1",0.0897048382571468
"LPAR3","PANX2",-0.0897024968732423
"SLCO1A2","TNFRSF9",0.0897002365923378
"CD2","LSMEM2",-0.0896969931530985
"PRRT3","SLC4A4",-0.0896888792506346
"EZR","SLC20A1",0.0896863139671329
"CLDN19","PLEKHN1",0.0896835516294749
"CNR1","KCNK9",0.0896782521474279
"PRRT3","RGS9BP",0.0896764892849335
"BASP1","SEMA6D",0.0896643878291298
"AQP4","SERINC2",-0.0896535830674548
"EZR","TTC7B",-0.0896501870857668
"CDH2","FAM171A1",0.0896485735433564
"EPCAM","MCAM",-0.0896481165970973
"LRFN2","SIGLEC7",-0.0896476735536252
"CHRNA2","PCDHB4",-0.0896372447393005
"CD48","THBS2",0.0896237592828955
"CXCR2","RAI2",0.0896213755258305
"CHRNA2","SCEL",-0.0896195255043304
"MC5R","SCN7A",-0.0896160410531477
"LGR6","SLC20A1",-0.0896145136475323
"ADGRA2","GPC4",0.0896055335971682
"MPL","TREML4",0.0895988841237229
"ADGRA2","MC5R",-0.0895981228644614
"APOBR","PLPP2",0.0895948545218884
"DCT","LPAR3",0.0895947005501184
"ANKRD35","RAB3B",-0.0895926775353698
"FILIP1L","GRPR",0.0895850729954055
"GABRA2","RHOJ",0.089569032156967
"B3GALT2","COL17A1",0.0895671524305783
"CLDN3","IL12RB1",-0.0895585281828108
"CCDC154","PLXNA4",-0.0895534312478589
"LOXHD1","SLC2A1",-0.0895534143165978
"LOXHD1","NECTIN4",-0.0895472047024327
"EDA2R","PANX2",-0.0895436866122889
"ADGRL2","TNNI2",-0.0895386657431849
"ERMN","MAP4K1",0.089530845252547
"EHBP1","MRGPRF",0.0895074079203199
"CLDN18","PPP1R16B",0.0895072306492709
"DCT","FCGBP",0.0895066672318488
"MS4A15","PKP3",0.0895044646655762
"NTNG1","UTRN",0.0895021405748366
"AMOTL2","SNTG2",0.0894972845898405
"HSH2D","PTCH2",-0.0894919080624703
"FGFR2","GYPC",-0.0894898983334584
"ARHGEF15","PTK7",0.0894878100845193
"CD248","PARD3B",-0.0894841411825427
"CST6","PLPP1",-0.0894821544103919
"PLPPR5","SCUBE3",0.089474748664113
"GYPC","THBS2",0.089469566137615
"LINGO1","PLEKHG4",0.089469321865138
"ANPEP","XYLT1",0.089469318659961
"AADAT","CDH10",0.0894615593502948
"APOBR","FBLN7",0.0894452916146134
"ABCA1","CD99L2",-0.0894449562865157
"RAI2","SCEL",-0.0894433314047627
"ARHGEF15","LPAR3",-0.0894390740987052
"BMX","VANGL1",-0.089426523718092
"FKBP2","LHCGR",0.0894245786721892
"CDH13","SIGLEC7",0.0894235784777905
"JAM2","MS4A15",0.0894204546563665
"FKBP2","HCAR3",-0.0894200820435167
"MCEMP1","PLEKHG4",-0.0893987641881277
"ESAM","GABRA3",-0.0893950365930435
"MAP4K1","TRO",0.089389883157093
"CX3CL1","EDA2R",0.0893777214782099
"SLC9A2","TRAT1",0.0893752758737522
"FGFR2","SAMSN1",-0.0893648323693082
"CDH8","SDC2",0.0893629494210277
"CEACAM5","EHD2",-0.0893540920852602
"NECTIN4","PRKD1",-0.0893492437518025
"CDH5","CEACAM7",0.0893461474563111
"GAB2","IL2RG",-0.0893447642007511
"ALK","TBC1D30",-0.0893422949799717
"MAS1L","PANX2",-0.0893376896405476
"CRHR2","FLVCR1",-0.089337495615927
"PSCA","PTPRG",-0.0893277551579239
"CST6","LSMEM2",-0.0893212898937
"CDH8","FER1L5",-0.0893077492629298
"CDH10","VANGL1",-0.0893050966247673
"FCGBP","TEK",-0.0893002183146115
"EPHB2","PIEZO2",-0.0892966841291296
"CORIN","RAI2",0.0892878120254595
"EHD2","SLCO1A2",0.0892812768596272
"HAS1","PLEKHN1",0.0892762929863462
"FGFR2","ICAM2",-0.0892745417404166
"CEACAM7","SLC35G2",0.0892682390310207
"ABCB1","RAMP3",0.0892655556873998
"ANO1","NCS1",0.0892623747840699
"ARHGEF15","ERBB2",-0.0892614078232919
"GPR160","GRPR",-0.0892595000269011
"CHRNA2","ICAM2",-0.0892583752905085
"NCAM1","SLC4A4",0.0892583168499374
"ADGRL2","ADRA1B",0.0892566968073389
"ESAM","LIPJ",-0.0892528376034739
"ATP8A2","EDNRB",-0.0892509830295183
"KIT","NTSR1",-0.0892476804391516
"DSEL","SLC13A3",-0.0892381183998691
"PLPPR5","SLC9A2",0.0892329269074614
"CST6","GABRA3",0.0892160679756526
"EPCAM","MMP25",0.089210754142742
"CDH4","GALR1",0.0892043232668278
"GPC4","MC5R",0.0892020063019514
"CCR3","FBLN7",0.0891951598662308
"LOXHD1","TNNI2",0.0891935483204394
"LINGO1","RGS9BP",0.0891922191623411
"CORIN","TXNIP",-0.0891911661904256
"GAB2","GRPR",0.0891880360882108
"ROBO4","SLC14A1",0.0891778142554892
"EHBP1","FIBCD1",-0.0891750638662288
"CDH8","MRGPRF",0.0891677263968412
"F2RL3","GPRIN1",-0.0891594477587907
"LPAR3","NTNG1",0.0891556092539524
"LPAR6","PRIMA1",0.0891480559912837
"CX3CR1","MAS1L",0.0891431801083941
"SIGLEC7","SLC14A1",-0.0891424007674786
"LRRIQ3","PPP1R16B",-0.0891377078271936
"NTRK2","PLPPR5",-0.0891352249789677
"CCDC136","PIEZO2",0.0891336326672258
"GABRA3","SLC9A2",0.0891304556397021
"NCAM1","OXGR1",0.0891154637926884
"MAGI1","OCA2",0.0891147454974498
"C3orf14","KISS1R",0.0891109624758959
"CX3CL1","MAGI1",-0.0891067987321892
"CD9","SUSD2",0.0891057960163776
"ABCC4","EFR3B",-0.0891056902490195
"AQP3","PRIMA1",-0.0890913770331174
"SHKBP1","TBC1D30",-0.0890781185780779
"ERBB2","FCGBP",-0.0890731694820799
"PTPRG","SLCO5A1",0.0890686822196042
"ABCB1","FCGBP",-0.0890657957347753
"PRKD1","SCEL",0.0890613461403119
"ANO1","CMTM7",0.0890611515241477
"FILIP1L","LINGO1",-0.0890508168242226
"FCGBP","SLC1A6",0.0890455769872216
"ATP8A2","SLC5A12",-0.0890442259212628
"ABCA1","ANKRD35",-0.0890374756053496
"CNR1","MRGPRF",0.0890369349036977
"PTPRG","SIGLEC7",0.0890227740357389
"FLVCR1","LGR6",-0.0890204292372224
"KLHDC7B","MMP25",0.0890104806804466
"CMTM7","SLC9A2",0.0890083827220648
"MS4A15","SLC14A1",-0.0890048201949384
"GAS7","RGS9BP",-0.0890033561231673
"DDIT4L","ESAM",0.0889815921314837
"GNG2","TNNI2",0.0889814301576903
"MAGI1","PSD2",0.0889737438097247
"ABCC3","TEK",0.0889733304219838
"CSPG4","SLC13A3",0.088970512782345
"LIPJ","SLC22A18",-0.0889668159773737
"CD48","DCT",0.0889660627547649
"CD2","CDH4",-0.088956969329801
"ANO1","GAB2",0.0889551607335472
"CLDN19","SERINC2",-0.0889427837759846
"TNFRSF9","TNNI2",0.0889334791496478
"KLHDC7B","PTPRB",-0.0889323179936058
"ITGB3","PLEKHG4",-0.0889245858232362
"PRIMA1","TMC5",0.0889150847785946
"ELN","ERMN",0.088914445681353
"LGR6","PANX2",-0.088906837361843
"DCT","HAS1",0.0889032112596265
"CDH4","GLP2R",0.0889025744448935
"CD2","MMP25",0.0889022760293172
"CST6","OXGR1",0.0888969106819978
"CFL1","GPC4",-0.0888964454842449
"FILIP1L","GPC4",0.0888870562228225
"EZR","KLHDC7B",0.0888823551354788
"GFRA2","GRIK5",0.0888747005705027
"BLNK","PTPRG",0.088869190112056
"CX3CL1","DOK3",0.0888682178482911
"CD99L2","SLC13A3",0.0888567556068162
"IL2RG","SLC4A8",-0.0888454337479742
"MAGI1","RAMP3",-0.0888409871264852
"LSMEM2","SDC2",-0.0888324626356092
"FILIP1L","KCNK9",0.0888316552621155
"FCGBP","SLC4A7",0.0888280803846397
"KCNK9","SLC4A7",-0.0888273811582141
"EFNB1","TMC5",-0.0888262793921629
"NTNG1","USP53",0.0888227667973301
"F2RL3","KLK7",0.0888227469493229
"PRIMA1","TBC1D30",-0.0888212729046831
"CSF1","PIK3C2G",-0.088817954674153
"FILIP1L","MMP25",-0.0888174618408575
"CDH2","ZDHHC2",0.0888037884467604
"NOS1","RGS19",-0.0888013311525857
"CDH10","CORIN",0.0887990760440005
"CACNA1I","RECK",-0.088794109133673
"IL6ST","LRRIQ3",0.0887870020272774
"LOXHD1","TREML4",0.0887846964467319
"NCAM1","RGS19",-0.0887837114147302
"BAIAP2L1","EFR3B",-0.0887833649749456
"CRB3","FGFR2",0.0887804882967842
"CNR1","EPHB2",0.0887796891007171
"CA9","GPC3",-0.0887711963959748
"EDNRB","GPRIN1",-0.0887493254430808
"CCR3","EZR",0.0887250473562534
"SEMA6D","TXNIP",0.0887190724149498
"SLCO5A1","SRPRB",-0.0887127347626746
"MAS1L","SUSD2",0.0887095237821047
"MET","RGS19",-0.0887069212965285
"CDH13","EZR",-0.0887045798321015
"NRXN1","PSCA",-0.0887006735788761
"PTPRG","SLC13A3",-0.0886923170623664
"PARD3B","SRCIN1",-0.0886917513620536
"CYBRD1","OXGR1",-0.0886852680373815
"LPAR3","MBP",-0.0886831752084617
"GPR160","RAI2",-0.0886749246120048
"FBLN7","RGS19",0.0886646644416107
"ANPEP","RGS9BP",0.0886517307124422
"ARHGEF15","CACNA1I",0.0886495629765618
"RAI2","SCN7A",0.0886474762172746
"CDH10","GRPR",0.0886457915457703
"APOBR","THBS2",-0.0886442707167998
"ADAM33","C3orf14",-0.0886413072351752
"AADAT","CST6",0.0886388511395604
"AQP3","CLIC5",0.0886370374560439
"LIPJ","MS4A15",-0.088630012257289
"CD99L2","DUS1L",0.0886150003893135
"GLP2R","TBC1D30",-0.0886087509140862
"PTK7","VANGL1",-0.0885997401394365
"CNR1","FLVCR1",-0.0885917957709466
"LRFN2","SRCIN1",0.0885667692809009
"FCGBP","ZDHHC2",0.0885650084910173
"APOBR","GALR1",-0.0885601710258372
"CLCA4","ERMN",-0.0885580318950983
"DDIT4L","FFAR4",0.0885382672818638
"EFR3B","ILDR2",0.0885372532356566
"PTPRG","TMC5",0.0885329780750627
"SLC22A18","TBC1D30",0.088532730108453
"ADRA1B","PTK7",0.0885292836985914
"AQP4","RAI2",0.0885271489729262
"ADAM33","SEMA6D",0.0885253085717802
"ARRDC4","ICOS",0.0885252910947668
"PIEZO2","TRAT1",-0.0885189808828538
"SAMD4A","SLC4A8",-0.0885050296544474
"ADGRL2","ANKRD35",0.0884906729052766
"ABCG2","LHCGR",0.0884768377544256
"KCNB2","PPP1R16B",0.0884737863354033
"HSH2D","SLC27A1",0.0884737779143463
"OXGR1","RGS19",-0.0884678207080389
"LRRIQ3","SLC22A18",-0.0884507730390169
"CACNA1I","USP53",-0.0884459010691954
"LGR6","SLC13A3",0.0884444273256162
"PLEKHG4","UBE2S",0.0884440966983238
"SLCO5A1","ZBED3",0.0884430492765653
"CCR2","MC5R",-0.0884290005432257
"ANO2","OXGR1",0.0884259261431918
"GABRA3","ITGA7",-0.0884247047998035
"FZD4","PLEKHN1",-0.0884219955241981
"ITSN1","RAB3B",0.0884208404290599
"KLHDC7B","SEMA6D",-0.0884206250645994
"AQP3","TNFSF13B",-0.0884187040052514
"ADGRL2","FCGBP",-0.0884158910720002
"EPB41L2","LGR6",0.088407321894331
"ANPEP","CCDC136",0.0883973359455691
"EHD2","KANK1",0.0883860720425348
"HAS1","MMP25",0.0883812015344732
"LRRIQ3","RGS9BP",-0.0883768853581463
"CST6","SLC27A1",0.0883685205079965
"ARRDC4","EFR3B",0.0883631764681169
"CACNA1I","PRRT3",0.088358987121911
"BLNK","CFL2",-0.0883573899644781
"RAMP3","TRABD2B",0.088355400811226
"NTNG1","TRAT1",0.0883506540261386
"GUK1","LGR6",0.0883473020169173
"ADGRL2","SIGLEC7",0.0883279389148601
"ANO2","PANX2",0.0883256812974808
"CD48","CDH2",-0.0883232809510107
"ABCC3","DUS1L",-0.0883198623508504
"F2RL3","PSD2",0.0883151840564577
"AQP3","RGS9BP",0.0883080684886305
"CA9","LHCGR",-0.0883075143597287
"DUS1L","GRIK5",0.0882919593723225
"APBB1","KIT",0.0882911962511702
"AQP4","SNTG2",0.0882871525852287
"KLK7","SRCIN1",-0.0882758461147777
"IYD","TRAT1",0.0882752690132068
"ANKRD35","SAMD4A",0.0882630427202602
"CDH13","EFR3B",0.0882354800729923
"CCDC168","NOS1",0.0882304579843648
"SIGLEC7","SUSD2",0.0882217925656243
"LOXHD1","NRXN1",0.0882197159791321
"ADRA1B","LRFN2",0.0882165175844973
"CALCR","CORIN",0.0882050336452952
"ADAM33","GPC4",0.0882049824079434
"B3GALT2","SIPA1L3",-0.0882017178090967
"FILIP1L","LPAR3",0.0882002780873005
"RAMP3","VANGL1",-0.0881981812487791
"IL6ST","SNTG2",-0.0881964408585775
"CDH4","KIT",0.0881872678616725
"CEACAM5","OXGR1",-0.0881818934662744
"GAS7","SHKBP1",-0.0881672379016452
"HCAR3","LRFN2",-0.0881508264126773
"DNAJC18","PLAUR",-0.088150255303734
"BLNK","LRRIQ3",-0.0881499247774971
"NTNG1","RAI2",0.0881462120882864
"LPAR6","ZBED3",0.0881454560392546
"NOS1","PLEKHG4",0.0881412873440073
"ILDR2","RGS19",-0.0881376953702175
"DDIT4L","LINGO1",-0.0881359092710812
"GPC3","RECK",0.088129612633549
"LRP1","NTSR1",0.0881278734143773
"CHRNA1","LRFN2",0.088126513353707
"CX3CL1","PIEZO2",-0.0881226894945985
"CHRM3","DDIT4L",0.0881219392907614
"KCNH8","SLC1A6",0.0881202438138083
"CACNA1I","TMEM40",0.0881085364863615
"C3orf14","SLC4A4",-0.0881067266328296
"EDNRB","FER1L5",-0.0881058106490245
"CACNA1I","VANGL1",-0.0881052836054333
"NCAM1","SIGLEC7",0.088104025925943
"ABCC3","GRPR",-0.088102283058885
"ADAM12","LINGO1",-0.0880971354252528
"NOS1","PLPPR5",0.0880944293760735
"NTNG1","SIPA1L3",-0.0880878612302075
"MAGI1","SLC27A1",-0.0880712388097604
"SCUBE3","SLC22A18",-0.0880693596222079
"CDH4","ERMN",0.0880560317916616
"PLXNA4","SIGLEC7",0.0880549252218596
"RAB25","TMC5",0.0880401946669271
"DCT","PLCD3",0.0880383684268651
"EFNB1","KCNB2",0.0880292711422968
"ANPEP","SAMSN1",0.0880285049802138
"ESAM","KCNK9",0.0880253607703642
"CDH8","PPP1R16B",0.0880239661176465
"CHRNA1","DGKB",-0.0880232263563741
"DOK3","HCAR3",-0.0880230451528224
"CA9","IL2RG",-0.0880211962255338
"KANK3","PLAUR",0.088008005121934
"ARHGEF15","DNAJC18",0.0879896027706524
"GABRA2","IL12RB1",0.0879888371040736
"CDH4","HAS1",0.0879732913255544
"RAB3B","SLCO1A2",0.0879633595697563
"CD48","KCNB2",0.0879624882159601
"GYPC","SCEL",0.0879557720650442
"AQP4","DUS1L",-0.0879525330869243
"IYD","KISS1R",-0.0879264759361323
"FBLN2","LRFN2",-0.0879223212062882
"BASP1","KCNK9",0.0879146898860993
"LGR6","RAB25",0.0879123178623342
"ADD3","SLC4A4",0.0879104193418673
"KANK3","MUC1",0.0879100993211519
"ICOS","NTRK2",-0.0879093103545462
"GRPR","LRP1",0.0878958034114853
"CACNA1E","GAB2",0.0878762392655587
"CA9","NTSR1",0.0878669116839701
"ABCC3","EPHB2",0.08786426723738
"CDH17","SCEL",0.0878640741021454
"B3GALT2","FBLN7",0.0878550099668937
"GABRG1","SRPRB",-0.0878507492533212
"ILDR2","ITGA7",-0.0878465968245942
"AQP1","CORIN",-0.0878450540290167
"KANK3","RAI2",0.0878373566595072
"DGKB","DOK3",-0.0878341268044057
"ARHGEF15","TREML4",-0.0878214921353883
"FIBCD1","ILDR2",0.0878211482334093
"ABCC3","CLEC4F",0.0878112159498502
"F2RL3","SLC4A4",0.0878058868201996
"HCAR3","MC5R",-0.087802745871655
"SLC35G2","TREML4",0.0877991212342701
"EDA2R","TXNIP",0.0877946290056468
"AQP4","CA9",-0.087794139185556
"DGKB","SLC1A6",0.0877848250166145
"SLC27A1","TXNIP",0.0877753190166282
"LOXHD1","SRCIN1",-0.0877735501530074
"EHBP1","TRABD2B",0.0877554374960954
"CNR1","KISS1R",-0.0877552967549067
"LIPJ","NCS1",-0.0877524140612828
"GRIK1","SLC4A7",0.0877398154557907
"GUK1","TMC5",-0.0877089365011817
"ANO1","ILDR2",0.0877073571960731
"LRRIQ3","SCN5A",-0.0876928932934967
"CD248","SCN7A",0.0876729384444931
"ITGA7","LPAR3",-0.087670721430852
"CST6","ERMN",0.087668881115398
"GPR160","SLC26A6",-0.087662897715628
"MUC1","SLC5A12",-0.0876544678107447
"AQP4","LRCH2",0.0876523333776175
"PKP3","RGS9BP",0.0876455444064415
"BLNK","EFNB1",-0.0876363377775222
"PLPP2","SLC20A1",-0.0876294115364546
"CDH8","PLAUR",-0.0876118122337548
"CCR2","PLEKHG4",-0.0876007721200778
"CCR3","PARD3B",0.0875935663671267
"LPAR6","NCS1",-0.0875845637333791
"DDIT4L","TNNI2",0.0875765765284172
"GABRG1","PLEKHG4",0.0875550311313312
"CCDC136","CSPG4",0.0875528357696616
"EPCAM","GABRA3",0.0875518814094573
"NRXN1","PLPP2",-0.0875502811318061
"C3orf14","LSMEM2",-0.0875375584812536
"ITSN1","TREML4",0.0875333789699447
"FKBP2","RGS9BP",0.0875316212447935
"ICOS","RAMP3",0.0875295982266849
"SLC24A2","SLCO1A2",0.0875290879159111
"ANPEP","CLIC5",0.0875279529289053
"CDH13","ICAM2",0.0875213280535979
"LRRC46","SCUBE3",0.0875209910824116
"PDE3A","PLAUR",0.0875073994419861
"DGKB","TRAT1",0.0875067555857788
"GALR1","TREML4",0.0875008995650387
"PIEZO2","VANGL1",0.0874905974980667
"AMOTL2","SUSD2",0.0874875349054243
"KCNH8","PCDHA5",0.0874838811724521
"NTSR1","SLC14A1",-0.0874781795192338
"NTNG1","PTPRG",0.0874759201542704
"CD9","GABRG1",-0.0874711679287452
"CHRNA1","IYD",0.0874702197261956
"FKBP2","TMC5",-0.0874691931627492
"KCNB2","PSCA",-0.0874673472441707
"MS4A15","RAB3B",-0.0874640472367988
"ARHGEF15","SLC4A4",0.0874602957916943
"ANO1","GABRG1",0.0874541329910971
