"Gene1","Gene2","Correlation"
"ABCG2","CMTM7",-0.0395955437300021
"COBLL1","SLCO1A2",-0.0395927279439329
"BASP1","TMEM40",0.0395809040114751
"ATP8A2","IL6ST",-0.0395648889251877
"ANO1","CLDN19",0.0395563117368943
"ICOS","SLC24A2",-0.0395522722231415
"DDIT4L","ERMN",0.0395494307445817
"FER1L5","SLC1A6",0.0395423606706001
"MS4A15","PLEKHN1",0.0395257200716465
"AQP1","GRPR",0.0395250952298133
"ICAM2","PTCH2",0.039523961666664
"GABRA3","KLHDC7B",0.0395236340288559
"LIPJ","TRO",0.0395194599002411
"GABRA3","GALR1",0.0395164052496769
"ANPEP","BLNK",0.0395154429907209
"TNFRSF9","TNNI2",0.0395054633053928
"CCR2","SLC35G2",-0.0395020348242773
"KCNH8","TRABD2B",-0.039498989460721
"GPC3","SLC4A7",0.0394988828845446
"FBLN7","SLC4A4",-0.0394818624505608
"PRIMA1","SLC24A2",-0.0394704078452248
"LSMEM2","TMC5",0.0394641616621962
"GPC3","SVIL",-0.0394628730922322
"ABCC3","ATP8A2",0.0394570518582576
"PCDHB4","SCUBE3",-0.0394508663601689
"KCNK9","USP53",0.0394441401386983
"SUSD2","TMC5",-0.0394417404757124
"ARRDC4","LSMEM2",-0.0394397969086777
"FER1L5","RGS9BP",0.0394387250810997
"DDIT4L","GABRG1",0.0394352037031496
"ERBB2","PRRT3",-0.0394331912270492
"MBP","PKP3",0.0394163479172454
"EZR","OCA2",0.0394097980563249
"CD248","ILDR2",-0.0394074509908179
"MPL","TRAT1",-0.0393975737109267
"CCR4","PTCH2",-0.0393961702887501
"CLIC5","FER1L5",-0.0393916450233136
"FLVCR1","ITSN1",-0.039390248847787
"CDH10","ELN",0.0393796943732283
"LINGO1","LRCH2",-0.0393766249621356
"AMOTL2","F2RL3",-0.0393749287706462
"CALCRL","CSPG4",0.0393740679520655
"COBLL1","OXGR1",0.039373664845587
"GRIK5","TMC5",-0.0393706352718605
"NTSR1","PLXNA4",0.039361072626662
"ADGRL2","GPRIN1",-0.0393603523334399
"FGFR2","PSCA",-0.0393588755612046
"TMC5","TPRN",0.0393430344393578
"ADGRD1","GPC4",-0.0393419883805555
"CRHR2","TNFRSF9",-0.0393391589813858
"ERMN","ITGA7",-0.0393381883491607
"PSD2","RFTN2",-0.0393379109299358
"CMTM7","TNFRSF9",-0.0393376756655736
"PTPRG","SLC27A1",0.0393358417166927
"GRIK5","SLC4A7",-0.0393344161479816
"EHBP1","SRCIN1",0.039327593447916
"IYD","KANK3",-0.0393180518499737
"SERINC2","TRABD2B",0.0393176275098228
"CACNA1E","FCGBP",0.0393150524621042
"CD248","FFAR4",0.039312314672974
"EHD2","VANGL1",0.039309112931717
"AQP4","FER1L5",-0.0393090431856325
"CLDN19","ICOS",0.0393040721542831
"FAM171A1","MS4A1",-0.0393031737941717
"ADGRD1","SLC19A1",-0.0393010917626514
"CFL2","TMEM40",0.0392931634577108
"GABRA2","MCEMP1",-0.0392925022116337
"ADAM12","FGFR2",-0.0392864528514118
"CLDN18","PTK7",-0.0392815037438062
"CA9","CHRNA2",-0.0392799784220683
"PTK7","RGS19",-0.0392768859831386
"ARHGAP19","SLC24A2",-0.0392699336667979
"FZD4","LRRC46",0.0392667780561981
"MRGPRF","PRRT3",0.0392625412101349
"CLCA4","EDA2R",0.0392606966694444
"KIT","LRCH2",0.0392599613483722
"CD48","UTRN",0.0392564716477005
"PCDHA5","TRO",0.0392543769998444
"GPC3","SLC27A1",0.0392482886723395
"RGS9BP","ROBO3",0.0392469715350119
"GYPC","PSCA",-0.0392366139627186
"MAS1L","SLC13A3",0.0392337852362558
"GPRIN1","TNFSF13B",-0.0392227231048168
"LRFN2","SNTG2",0.0392207075640263
"ANO1","FLVCR1",-0.0392164848016088
"GNG2","PLAUR",-0.0392132559481689
"CCR4","EHBP1",-0.0392079190552226
"NCS1","PLXNA4",-0.0392051231740679
"EDA2R","FBLN7",0.0391952171493452
"CACNA1E","CD248",-0.0391948794493136
"FBLN7","FGFR2",-0.039191643549868
"ADAM22","FFAR4",-0.0391895658128075
"DGKB","ZBED3",0.0391870816804614
"HSH2D","RECK",-0.0391783501455704
"AMOTL2","DNAJC18",0.0391701132214025
"TREML4","TRO",-0.0391691406654385
"AMOTL2","CDH10",-0.0391678708912745
"PLEKHN1","SDC2",-0.0391642214021465
"CDH8","SLC26A6",0.0391563877421529
"CFL2","FIBCD1",0.0391539079847929
"KANK1","RFTN2",0.0391538325722214
"ARHGAP19","LRRC46",-0.0391495353357705
"FBLN7","NCAM1",0.0391484356610728
"ELN","PLAUR",-0.0391466454609397
"SLC2A1","SLC4A4",-0.0391464783781463
"CCR3","USP53",-0.039141855035834
"FILIP1L","SLC2A1",-0.0391363453996712
"KANK1","LRRIQ3",-0.0391340258742142
"ADRA1B","MYO1G",-0.0391255478120438
"CD248","GLP2R",-0.0391119924807596
"ARRDC4","PANX2",0.0391094059114876
"LOXHD1","MBP",-0.0391035457883153
"MCAM","SLC4A8",-0.0391033664397141
"CYBRD1","LRFN2",-0.0391032529442477
"GABRA3","RFTN2",0.039098242737336
"MAGI1","OXGR1",0.0390936978851
"COBLL1","FLVCR1",0.0390927910483275
"EPS8","LINGO1",-0.0390876031256729
"CFL2","LPAR6",0.0390869942830897
"ADAM33","SLC4A7",-0.039086791812199
"CLEC4F","ITSN1",0.0390851614515672
"PLPPR5","SCUBE3",0.0390833608533058
"ADGRL2","KIT",0.0390779705064965
"SLC1A6","TBC1D30",-0.0390651597394847
"ESAM","TRO",0.039064919903129
"VANGL1","ZDHHC2",0.0390628475577438
"CLIC5","KIT",0.0390561405794625
"MPL","RAI2",0.0390555889743884
"GRPR","PRIMA1",-0.0390481633145668
"MMP25","PDE3A",0.0390438295017655
"LPAR3","RAB25",-0.0390363676661654
"PTK7","UTRN",-0.0390363228370294
"GALR1","OCA2",-0.0390350427981296
"CST6","PARD3B",-0.0390342206828793
"MYO1G","OCA2",-0.0390247836271215
"LPAR3","SRPRB",-0.0390212901671741
"CD2","LRCH2",-0.0390051618848592
"SLC4A4","TRO",0.0390031747559199
"HSH2D","PLCD3",-0.0390016741792554
"CSPG4","EPHB2",-0.038998036887302
"RFTN2","ROBO3",0.0389930922883241
"LGR6","TRO",-0.0389907435948943
"FBLN7","GABRA3",-0.0389898347079873
"AQP4","SLCO5A1",0.0389886494824318
"CCDC136","SLC5A12",0.0389863110306304
"CLDN18","ZBED3",0.0389836405711282
"CMTM7","LRRC46",-0.0389823636401367
"KCNB2","SCUBE3",-0.038980674636674
"ALK","SLC9A2",0.0389682367292838
"FCGBP","ITGB3",0.0389653177761679
"IYD","SDC2",-0.0389650078056836
"LRRC46","RAI2",0.0389634983144091
"ARRDC4","ITSN1",0.0389615949189665
"GLP2R","RGS9BP",0.0389550047053496
"APBB1","RAB3B",0.0389527525204803
"SLC1A6","TNNI2",0.0389523956550576
"C3orf14","TTC7B",-0.0389520663060474
"ADAM33","ARHGAP19",-0.0389485471563458
"C3orf14","EDNRB",-0.0389424877222787
"EDNRB","PRIMA1",0.0389382108495985
"MAS1L","SCUBE3",-0.0389365488859102
"RGS19","SLC2A1",-0.0389271933105851
"CCDC69","GRIK5",-0.0389167458890431
"RHOJ","SCN5A",-0.0389128607477313
"CLCA4","PARD3B",-0.0389086463781163
"KCNK9","PLPP2",0.0389046619684998
"NTSR1","SCN7A",-0.0389024588375539
"AQP3","AQP4",0.0389019798128445
"CDH5","PCDHA5",-0.0388993593422286
"ICOS","SIPA1L3",-0.0388910449698773
"LINGO1","SNTG2",-0.0388909872336303
"CCDC136","CCR2",0.0388885728275035
"ADRA1B","KCNK9",0.0388861624322954
"ANPEP","OCA2",-0.0388843067683591
"AADAT","GAB2",0.0388770969845343
"RAB3B","TMEM40",0.0388737382523419
"ADAM33","NRXN1",0.0388721007770772
"ANO2","ZBED3",0.0388710511343772
"CLEC4F","RGS9BP",0.0388680893833477
"CDH8","SCEL",0.0388627710912831
"AMOTL2","MMP25",0.0388622172973724
"CXCR2","GRIK5",-0.0388615015617642
"CHRNA2","MC5R",-0.0388601136670715
"CLCA4","SAMSN1",-0.0388538524692853
"CD99L2","EZR",-0.0388536168506791
"ITSN1","RGS9BP",-0.0388525489987779
"JAM2","PSD2",0.0388378511415764
"GALR1","TNNI2",-0.0388358855346277
"PTPRG","ZDHHC2",0.0388343733876638
"ERMN","SVIL",0.0388294536527711
"GRPR","LPAR3",0.0388220980396047
"ALK","CA9",0.0388152663134677
"CA9","NOS1",-0.0388087067159603
"PPP1R16B","TBC1D30",-0.0387917356586335
"GFRA2","SRCIN1",0.0387897988586751
"ABCC3","CFL1",-0.0387861930648484
"FGFR2","SAMD4A",0.0387852131478973
"ILDR2","PANX2",-0.0387850549224933
"APBB1","EPB41L2",0.0387829986243321
"GPC4","ROBO4",0.0387780491010552
"AQP3","C3orf14",0.0387722490449545
"CCDC136","TEK",0.038757003522819
"CLDN19","SLC14A1",0.0387504692695816
"CLCA4","USP53",0.0387471155698871
"CST6","PLPP1",-0.0387426392194768
"CX3CR1","HLA-A",0.0387422840373524
"NRXN1","PTPRM",0.0387391920224523
"DSEL","MYO1G",-0.0387142417790993
"ABCB1","MAGI1",0.0387123585480739
"FFAR4","UBE2S",-0.0387101390250855
"GPRIN1","SLC9A2",0.0387098502474092
"CCDC154","PLAUR",0.0387089006309278
"HLA-A","NTSR1",-0.0387084201039664
"PLCD3","RECK",0.0386949881037092
"FAM171A1","TRABD2B",-0.0386943852789567
"ANO1","BASP1",0.0386861442733428
"CFL2","ZBED3",0.03867244909072
"LRRIQ3","TRAT1",0.0386720283241721
"CALCRL","SLC13A3",0.038671515280453
"PARD3B","SLC14A1",-0.0386565875513744
"GPRIN1","ZDHHC2",0.038656026401469
"MCEMP1","SCN5A",-0.0386501683471835
"NTRK2","SLC9A2",0.0386440030859824
"AMOTL2","GNB2",-0.0386408550590952
"CACNA1E","TTC7B",0.0386374052298426
"ADRA1B","CST6",0.0386332000051052
"CCDC136","CXCR2",0.0386328909720488
"ABCA1","ATP8A2",-0.0386241121310587
"CLDN18","MYO1G",0.0386153491037061
"ANO1","SCEL",0.0386092681931813
"GNB2","LPAR3",0.0386066386182571
"CLDN19","FKBP2",0.0386055271654635
"FFAR4","MS4A15",0.0386032107912133
"FKBP2","SCN5A",-0.0386013259604273
"THBS2","ZDHHC2",0.0386006400693746
"FGFR2","SVIL",0.0386000900396762
"PLCD3","PRRT3",0.038597344775846
"MYO1G","NOS1",-0.0385971585980435
"ADGRL2","LRRC46",0.0385960649366965
"NOS1","PTPRB",0.0385952182698924
"FZD4","MCEMP1",-0.0385887288750653
"ICAM2","ZBED3",-0.03856929389633
"BLNK","USP53",-0.0385628315037905
"ANPEP","ILDR2",0.0385625407493905
"KIT","SDC2",0.038549902264909
"GRIK1","NTRK2",0.0385412057815028
"MAGI1","MCEMP1",-0.0385234894718754
"ANKRD35","MS4A15",0.0385170284477638
"ITSN1","ZDHHC2",0.038515935237529
"CHRNA2","TRO",-0.0385121224420758
"APBB1","OCA2",-0.038509620500801
"GLP2R","GPC4",0.0385090640709256
"CHRM3","FCGBP",-0.0385054483962706
"ANO2","EPHB2",0.0385043314990792
"EHBP1","PLEKHG4",-0.0385004028609057
"CSF1","PRKD1",-0.0385003822694449
"AADAT","CACNA1E",0.0384887032178042
"CACNA1E","CLCA4",0.0384886503036192
"FER1L5","PSCA",-0.0384876010187075
"ADAM22","CD2",-0.0384804425600675
"ARHGAP19","PTPRG",0.0384701409685119
"NTNG1","SAMSN1",-0.0384684927360234
"NTRK2","TBC1D30",0.0384642222134664
"GABRG1","RAI2",0.038463560982319
"ITGB3","PIK3C2G",0.0384548297459315
"ARRDC4","EPHB2",0.0384540677922138
"CSPG4","LHCGR",0.0384492992759451
"AQP5","RFTN2",0.0384477638178815
"CNR1","LSMEM2",-0.0384469496169556
"CHRNA1","ICAM2",-0.0384461680196057
"BLNK","CALCRL",0.0384461217479432
"JAM2","KCNH8",0.0384359708637947
"CLDN19","SLC27A1",0.038433711387859
"MCEMP1","PIEZO2",-0.038414091471155
"ABCG2","TREML4",0.0384107427607736
"GPR160","PLEKHG4",0.0384088051608683
"KCNB2","MAP4K1",0.0383985174708611
"PRKD1","SAMSN1",0.0383982303081639
"GRIK1","ZBED3",0.0383884729944548
"PCDHB12","PRRT3",-0.0383787897583303
"ARHGAP19","CFL2",-0.0383770972583042
"EZR","TNFSF13B",0.0383744236666578
"HAS1","IL6ST",0.0383680138606427
"AQP4","LINGO1",-0.0383677805383025
"CLDN19","DDIT4L",-0.0383592005094991
"PLXNA4","SHKBP1",-0.0383501225675147
"CRHR2","KISS1R",-0.0383497979466232
"DCT","TNNI2",0.0383496645498434
"PTCH2","ZBED3",0.0383413638601083
"CA9","CDH10",0.0383299124323991
"ALK","SERINC2",-0.0383271940381618
"ATP8A2","ERMN",0.0383265068879353
"GABRG1","TXNIP",-0.0383164946416098
"EPB41L2","TMC5",-0.0383146968198417
"EDNRB","FFAR4",0.0383141205159811
"AQP4","CLEC4F",-0.0383022914420204
"CEACAM7","SLC26A6",0.0383004749715508
"MMP25","SLC2A1",-0.0382988128178473
"DSEL","NCS1",0.0382895023403573
"MPL","SERINC2",-0.0382857216047132
"DDIT4L","KANK3",-0.0382812561701812
"GAB2","IL6ST",-0.0382810592968064
"GAS7","PRIMA1",0.038279691988342
"PARD3B","PLAUR",-0.0382682454423108
"ADGRL2","EFR3B",0.0382660630074171
"LRRIQ3","UTRN",-0.0382650390443971
"GNB2","SLC5A12",-0.0382618379326533
"DGKB","MMP25",0.038243381793351
"CXCR2","SLC4A7",0.0382431975340829
"GRIK5","KCNK9",0.0382414844229107
"GABRG1","OCA2",-0.0382167467840766
"GRIK5","PTPRG",-0.0382122585639824
"ALK","ERMN",0.0382122029905874
"MCEMP1","PRRT3",-0.0382106264467638
"CST6","SLIT3",-0.0381997655628789
"HAS1","NTSR1",-0.0381988104242228
"FZD4","SCEL",-0.0381947853672222
"CDH4","GABRG1",0.0381942289693492
"TTC7B","UTRN",0.0381926826302463
"MS4A15","SUSD2",-0.0381905690079595
"PLEKHG4","SLCO1A2",0.0381699215895952
"CCR4","CD9",-0.038169881326921
"EPHB2","NCAM1",0.0381549390122997
"CD99L2","MMP25",-0.0381549229431333
"DCT","SLC26A6",0.0381528543750426
"RGS9BP","ZBED3",-0.0381493973130097
"ADGRA2","MC5R",-0.0381488665820653
"ARHGEF15","CRHR2",0.0381470547593113
"AQP1","KISS1R",-0.0381462416200648
"ADRA1B","CLIC5",0.0381459168657517
"ADAM22","CEACAM5",-0.0381435127419597
"GPR160","MRGPRF",-0.0381404385393792
"ABCB1","TRO",-0.0381367374692001
"BLNK","CFL2",-0.0381331873500105
"KISS1R","SLC9A2",-0.0381303657973289
"GRIK1","SIGLEC7",-0.0381235403845085
"ADRA1B","MC5R",-0.0381212307025586
"COBLL1","MRGPRF",0.0381183456079357
"CHRNA2","NT5E",0.0381136960205807
"CD248","MAGI1",-0.0380937888850236
"KLHDC7B","PLXNA4",0.0380763213525748
"CDH5","PSCA",-0.0380741102334466
"EFNB1","MS4A1",-0.0380725724403681
"NCS1","SLC22A18",0.0380724473358331
"ADAM33","MPL",-0.0380719449242492
"COBLL1","KISS1R",-0.038068929582799
"ABCB1","PIK3C2G",-0.0380640914386565
"LRRIQ3","TRABD2B",0.03806246817311
"ADAM12","SLC1A6",-0.0380583908014514
"CALCR","KCNH8",-0.0380578868602532
"AQP1","SLC16A7",0.0380556184474116
"AQP4","LSMEM2",-0.0380494281679611
"AMOTL2","MS4A1",0.0380473795482305
"EHD2","FAM171A1",-0.0380401753082747
"ARHGEF15","TRO",0.0380342589557556
"NOS1","TGFBR2",0.0380198070019078
"GABRA3","LRFN2",0.0380125217601323
"AQP5","CD48",-0.0380014977537605
"CEACAM7","FBLN7",-0.0380003506703368
"COBLL1","SERINC2",0.0379983787601403
"ADGRA2","SLC9A2",0.037990512712404
"LPAR3","MMP25",0.037989470507312
"FBLN7","RAB3B",0.0379846302635824
"CALCRL","ERBB2",-0.0379816244172902
"ADGRL2","MYO1G",-0.0379785551366286
"PLPPR5","SLC9A2",0.0379705121168338
"CHRNA1","GRPR",0.0379691972039722
"CLCA4","ROBO3",-0.0379654507295318
"ABCG2","CLDN18",0.0379519035337605
"KIT","PTPRB",0.0379507494453369
"CSPG4","FAM171A1",0.0379394760670663
"CRHR2","KANK1",0.0379391471638058
"GABRA3","PIEZO2",-0.0379368879038375
"PRIMA1","SUSD2",0.0379285548561566
"AQP5","BAIAP2L1",0.037918425319355
"KANK1","RAI2",-0.0379103705419653
"CALCRL","SCEL",-0.0379066367754353
"LRRIQ3","PIEZO2",-0.0379046775595397
"PTPRG","TNFRSF9",0.0379034586599121
"AADAT","SLC26A6",-0.0378908630455173
"MAS1L","MC5R",0.0378881810259363
"CCDC136","TNFRSF9",0.0378849645768243
"EDA2R","SERINC2",-0.0378772689887508
"CLDN3","DCT",-0.0378689830637888
"ABCC3","GRPR",0.0378676027462933
"CXCR2","EZR",0.0378644601301582
"AMOTL2","SRCIN1",0.037862051962445
"KCNH8","PTPRB",0.0378600015548867
"RAI2","USP53",-0.0378549728102685
"LRFN2","SLC4A4",-0.0378531257137527
"NT5E","PKP3",-0.0378410628605745
"KLK7","LRRIQ3",0.0378400776965253
"AQP4","CDH4",0.037839663532768
"GAS7","KCNH8",0.0378349397986347
"GPC3","PTCH2",-0.0378336814173919
"CCR4","GPC3",-0.037831850183399
"COBLL1","MYO1G",-0.0378301545693386
"SAMD4A","SLC13A3",-0.0378282776764128
"FCGBP","LRRIQ3",-0.0378282000880932
"CEACAM7","SLC20A1",-0.0378272521833793
"FAM171A1","FER1L5",-0.0378218034740943
"AQP5","CX3CR1",0.0378180380496704
"FAM171A1","ROBO4",-0.0378175025068693
"ICAM2","KCNK9",-0.0378053401706023
"FGFR2","PTK7",0.0377994248510098
"ADAM33","ADD3",0.0377972442600476
"CD99L2","TREML4",0.0377764377139743
"FBLN2","LPAR3",-0.0377709333160093
"GPR160","IL12RB1",-0.0377690368523292
"GABRA3","XYLT1",0.0377678976300024
"AADAT","LHCGR",-0.0377657773101475
"LRFN2","PCDHB12",0.0377633918475138
"AQP5","CCR2",-0.0377589788119385
"NT5E","SRCIN1",-0.037752592641864
"SIPA1L3","ZDHHC2",0.0377504935329984
"ITSN1","NOS1",0.0377451926270279
"GABRA3","PPP1R16B",-0.0377434984647902
"GLP2R","TNFSF13B",-0.0377431792015519
"PLPP2","RAMP3",0.0377400381205375
"CACNA1I","CEACAM5",0.0377367221635859
"EDA2R","PSD2",-0.0377351939064013
"HSH2D","SLC27A1",0.0377294918998682
"CFL2","FAM171A1",-0.0377276338452121
"GABRG1","SLC26A6",-0.037712231251415
"CLDN9","RAI2",0.037712021890552
"BMX","MPL",-0.0377110661743681
"ICAM2","SLC9A2",-0.0377054622750017
"ADD3","KCNH8",0.0377010389308889
"GNB2","RAI2",0.0376983365540729
"CHRNA2","MAGI1",0.037689210027618
"ARHGAP19","GABRA3",-0.0376885776728995
"CSPG4","CX3CL1",0.0376862917204966
"KLHDC7B","SIPA1L3",-0.0376860224045241
"KISS1R","PTPRG",-0.0376852056996794
"LINGO1","TXNIP",-0.0376828689250851
"CDH13","EPHB2",0.037682759012395
"DCT","MAS1L",0.0376807753518812
"PCDHA5","SDC2",0.0376649490172946
"KCNK9","LINGO1",0.0376602883621723
"CORIN","DCT",0.03765383716201
"GABRG1","ROBO4",-0.03765254863489
"CCDC154","DGKB",-0.0376508732717185
"LINGO1","PIK3C2G",-0.0376490344427642
"CCR3","DSEL",-0.0376449715264962
"CSPG4","GRIK5",-0.0376397802427265
"PLEKHG4","TREML4",-0.0376365349081224
"ANO1","FFAR4",0.0376340205240738
"CHRM3","PCDHA5",-0.0376277779612303
"GNG2","LSMEM2",0.0376264658179557
"GPR160","RHOJ",0.0376222351244486
"CRYBG3","SLC13A3",-0.0376161058427351
"CALCRL","KANK1",0.0375888794696996
"LINGO1","RECK",0.0375845686001919
"LRRIQ3","UBE2S",-0.0375813035021189
"BAIAP2L1","ROBO4",-0.0375777218050328
"ARHGEF15","ERBB2",-0.0375775700237055
"DNAJC18","NCS1",0.0375753765398491
"CX3CL1","TMC5",-0.0375728048475859
"GABRA3","LPAR6",0.0375716753787708
"ADRA1B","GPC3",0.0375653939806008
"LIPJ","SIPA1L3",-0.037563467914575
"APBB1","PTPRM",0.0375578522473757
"KANK1","SLC27A1",-0.037556060364234
"PSD2","UBE2S",-0.0375545984451369
"ANKRD35","PLEKHG4",-0.0375540682834878
"MET","OCA2",0.0375375769198623
"CX3CR1","EHBP1",0.0375358182199395
"GRPR","NCS1",0.0375289696640844
"FLVCR1","PTPRB",-0.0375197442390198
"APBB1","AQP3",-0.0375095162282875
"BLNK","F2RL3",0.0375088887732317
"GPR160","SAMSN1",0.0375075753784452
"BASP1","ELN",0.0375009119172975
"CEACAM5","GNG2",-0.0375007641945052
"ANKRD35","COBLL1",-0.0374930202780595
"C3orf14","SCUBE3",-0.0374921280282917
"TTC7B","USP53",-0.0374910528294621
"ADD3","CHRM3",0.0374850093906216
"CNR1","EZR",-0.0374833716855539
"ADGRD1","GPRIN1",-0.0374810097796724
"ARRDC4","SLC9A2",0.0374734343581571
"CLDN19","KISS1R",-0.0374667635684149
"BLNK","GFRA2",-0.0374666295526763
"CEACAM5","PSD2",-0.0374656174421152
"CD2","SCEL",0.0374564017561692
"CD9","GAB2",-0.0374467239303265
"ILDR2","MUC1",-0.0374445718535079
"AADAT","COL17A1",-0.0374408752383797
"GABRA3","TGFBR2",0.0374353789677268
"CFL2","FBLN7",-0.03742500162226
"PKP3","PRIMA1",0.0374247063456347
"NCAM1","SLC2A1",-0.0374241503823225
"GPR160","TNFRSF9",0.0374217940019583
"AMOTL2","PTCH2",0.0374200616624261
"GPC4","MAS1L",-0.037413113817612
"CDH8","EPB41L2",0.0373917437287443
"EPHB2","NTRK2",0.037391192008021
"ADRA1B","EPS8",-0.0373867065344313
"SLC20A1","SVIL",-0.0373825767852536
"DNAJC18","SHKBP1",-0.0373802899863552
"GYPC","SERINC2",0.0373740311231142
"MS4A15","SLC13A3",0.0373662263934255
"KISS1R","TNFRSF9",-0.0373648586582113
"CST6","SCN7A",-0.03736281368457
"CDH5","NRXN1",-0.0373586734253283
"C3orf14","SLC13A3",-0.0373522852100162
"PRKD1","PTCH2",0.0373496856909528
"MBP","RAB25",-0.0373463849636113
"ANKRD35","SDC2",0.0373376328314151
"KISS1R","LINGO1",0.0373363813693632
"ARHGAP19","CALCR",-0.0373330421198852
"MPL","NTNG1",0.0373264092096994
"AQP1","SHKBP1",-0.0373205553968065
"CD2","SLC22A18",0.037318240678711
"ADRA1B","CDH10",-0.0373165315685864
"FILIP1L","PLEKHN1",-0.0373145173307666
"CHRNA1","DDIT4L",0.0373141187295864
"GYPC","PRIMA1",0.0373121926680158
"LPAR6","TTC7B",-0.0373120119033071
"KLK7","UBE2S",-0.0373113705753952
"DUS1L","TTC7B",-0.037308828440264
"ELN","TRAT1",-0.0373079979685934
"CRB3","KANK3",-0.0372943880844002
"CLDN9","LGR6",-0.0372924968927767
"CD48","ELN",-0.0372924946275145
"GFRA2","MYO1G",0.0372806142202881
"CLCA4","SEMA6D",-0.037278966505486
"ELN","LOXHD1",0.0372647888519583
"EDNRB","FAM171A1",-0.0372627125579087
"CHRNA2","KANK1",-0.0372606858906782
"FZD4","MAP4K1",0.037260266039233
"CDH8","CLIC5",-0.0372576732730771
"CDH4","GAS7",-0.0372515962078455
"ADGRD1","CHRNA1",0.0372403491875135
"CCDC136","FBLN2",0.0372286837811172
"PLPP2","SLC26A6",0.0372268963475144
"KCNK9","SLCO1A2",-0.0372176636587244
"FBLN2","TTC7B",-0.0372146122554819
"ABCG2","MC5R",0.0372043963841281
"ABCA1","KLK7",-0.0371923117874629
"GABRA3","SCUBE3",-0.0371897656212355
"CDH4","CFL1",0.0371895263249899
"LIPJ","MAP4K1",0.0371846078980925
"LINGO1","TMEM40",-0.037180407668857
"FGFR2","SLC19A1",-0.0371740374812769
"COL17A1","ERBB2",0.0371738395962814
"LRRIQ3","MRGPRF",-0.0371729594998734
"LRRIQ3","PLEKHN1",0.0371725846890365
"GYPC","IYD",-0.0371715662276992
"ATP8A2","SVIL",-0.0371606983924313
"NECTIN4","SVIL",0.037159077118691
"ERBB2","KCNH8",-0.0371514515026549
"CCDC168","TXNIP",-0.0371430891165818
"GRIK5","SIGLEC7",-0.0371410599927521
"CRB3","MMP25",0.0371283478726531
"FFAR4","LHCGR",-0.0371217806441287
"CCDC136","TXNIP",0.0371118679797854
"COBLL1","CRB3",-0.0371112473933108
"GABRA2","LRRC46",0.0371085169230441
"B3GALT2","FFAR4",-0.0371045773615505
"ARRDC4","CLCA4",0.0371035877577993
"FFAR4","SLCO5A1",0.037099953675079
"MMP25","TTC7B",-0.0370995883078412
"EDA2R","PRIMA1",-0.0370954660790038
"DGKB","SHKBP1",-0.0370939890420785
"IL12RB1","LRFN2",0.0370920677616293
"EFR3B","GNG2",-0.0370843478344833
"CEACAM7","PLEKHN1",-0.0370786333870505
"CD9","ELN",-0.0370784693621913
"PLPPR5","ROBO3",0.0370782593401629
"FAM171A1","SRCIN1",-0.0370762505543226
"GFRA2","GPC4",-0.037073694651502
"DNAJC18","TXNIP",-0.0370714344414231
"CD48","DNAJC18",-0.0370687283666461
"APBB1","CX3CL1",0.0370482696532118
"SCUBE3","TNNI2",0.0370463435147675
"C3orf14","CX3CL1",0.0370427359906366
"GYPC","NTNG1",-0.0370417969820905
"ESAM","NCAM1",0.0370412130734284
"MPL","PLPP1",0.0370357784976991
"GRIK5","SERINC2",0.0370350914058829
"CLDN9","CX3CL1",-0.0370338414190679
"CMTM7","TRABD2B",0.0370282479532332
"CFL1","CLDN19",-0.0370214760539082
"AQP1","PARD3B",-0.03701714811463
"MPL","SDC2",-0.0370157541523012
"APBB1","GNG2",0.0370149220705064
"RHOJ","SCUBE3",0.0370054215324487
"CHRNA2","SLC14A1",0.0370034921796105
"KCNB2","SLC16A7",0.0369944204949363
"CDH4","EDNRB",-0.0369928911575636
"ANKRD35","FCGBP",-0.0369887875144115
"CDH8","TXNIP",-0.0369878403079773
"CCDC154","SLC35G2",-0.0369790802762078
"AADAT","CLDN9",0.036978861065872
"ELN","TNFSF13B",0.0369773172022332
"CD99L2","PLEKHN1",-0.036959147773045
"CHRM3","GRIK1",0.0369414719864296
"CCDC136","CEACAM5",-0.0369410724569841
"ERMN","MC5R",-0.0369358256409935
"ADGRA2","CHRNA2",0.0369328037893558
"CEACAM7","SLC2A1",0.0369313013188823
"ADRA1B","C3orf14",0.0369237983262268
"MAGI1","MMP25",0.0369234036117163
"CCDC136","ROBO4",-0.0369132091099106
"GRIK5","LRRIQ3",-0.0369022979288699
"CHRM3","DGKB",-0.0368997156262576
"BLNK","PLCD3",-0.0368995933137979
"FIBCD1","NECTIN4",-0.0368859378905254
"ARHGAP19","BASP1",0.036879944583076
"B3GALT2","SLC26A6",-0.0368795143084152
"BLNK","LOXHD1",0.0368749945426841
"GRIK1","PLXNA4",0.0368497497894088
"ERMN","KCNK9",0.0368455165877934
"DDIT4L","GRIK1",0.0368431165738619
"EFR3B","PARD3B",0.0368410075501957
"CLDN9","ZDHHC2",0.0368384086570261
"CLDN18","SLC1A6",0.0368377067673677
"EPB41L2","KISS1R",-0.0368339590297509
"KANK3","PSCA",0.0368316448875775
"LRRIQ3","PPP1R16B",0.0368291050415471
"GALR1","MBP",-0.0368267949771469
"CYBRD1","EZR",0.0368254914259582
"BLNK","SNTG2",0.0368245663506203
"CDH4","EPB41L2",0.0368234346638265
"GRIK5","SVIL",0.0368190044774056
